,0.5 m,0.7 m,0.9 m,1.1 m,1.3 m,1.5 m
0,37.599917467999994,39.78367350399999,26.43399941200001,17.7728042868,9.733807231999997,6.883449172800002
1,29.81962301600002,38.61553423199997,33.28027958,22.918625540000004,14.656284042399987,9.363489008800004
2,,,,,,
