,0.2 m,0.4 m,0.6 m,0.8 m,1.0 m,1.2 m,1.4 m,1.6 m,1.8 m,2.0 m,2.2 m
0,201.34073224000002,191.21774668,144.07531656,114.14422004800004,81.43199298,67.60117606800003,54.56402057999999,48.9592147,43.25378155999999,40.69010081999999,38.26701036799999
1,182.24599299999997,197.31126135999995,176.3461913200001,135.8437263720001,97.57590449200002,71.49994752799998,56.728789076,48.769618488000006,44.708837268,42.89526962399999,42.03031923600001
2,,,,,,,,,,,
