s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2
 5.1001644E+001, 5.5023803E+002, 6.9179199E+002, 8.0616523E+002, 8.8773470E+002, 9.3510343E+002, 9.6819727E+002, 8.8378597E+002, 7.5964984E+002, 6.4631057E+002, 5.2150872E+002, 4.3011161E+002, 3.5080974E+002, 5.0928248E+002, 6.8509629E+002, 7.7463676E+002, 8.0601252E+002, 7.9278768E+002, 7.9607808E+002, 7.4178981E+002, 6.8818853E+002, 6.2443567E+002, 5.4702048E+002, 4.8523024E+002, 4.1232545E+002, 8.6563186E-001, 8.6640785E-001
 5.2000660E+001, 6.1139444E+002, 8.0894720E+002, 9.1234969E+002, 9.7002516E+002, 1.0070943E+003, 9.8183799E+002, 8.8392379E+002, 7.3032124E+002, 6.3073084E+002, 5.2052461E+002, 4.4750629E+002, 4.3165593E+002, 5.7634201E+002, 7.2278228E+002, 7.8879833E+002, 8.2903742E+002, 8.4428151E+002, 8.5162172E+002, 8.1628881E+002, 7.3562647E+002, 6.4784023E+002, 5.4996117E+002, 4.7227421E+002, 4.1416959E+002, 9.7747310E-001, 9.7817312E-001
 5.3000738E+001, 5.2357944E+002, 7.7102154E+002, 8.1215527E+002, 8.4861234E+002, 8.9596071E+002, 8.6731529E+002, 8.1775673E+002, 7.3989862E+002, 6.2319064E+002, 4.7331654E+002, 4.1574821E+002, 3.4781776E+002, 5.4979622E+002, 7.1772501E+002, 7.9262953E+002, 8.4473748E+002, 8.7632849E+002, 8.7304795E+002, 8.2761619E+002, 7.3437397E+002, 6.5100451E+002, 5.4987622E+002, 4.7481091E+002, 4.1908694E+002, 9.5614457E-001, 9.5676947E-001
 5.4000236E+001, 4.9050528E+002, 7.6519820E+002, 9.0154333E+002, 9.5000829E+002, 1.0165557E+003, 1.0181445E+003, 8.5986137E+002, 7.8058467E+002, 6.7768534E+002, 4.8379977E+002, 3.7982696E+002, 3.2461362E+002, 5.1516459E+002, 6.9614922E+002, 7.7842967E+002, 8.1175304E+002, 8.6160795E+002, 8.6746146E+002, 8.1958848E+002, 7.4576788E+002, 6.4659027E+002, 5.1576978E+002, 4.4391858E+002, 3.8408691E+002, 8.7643864E-001, 8.7703685E-001
 5.5001587E+001, 5.7599963E+002, 8.3223507E+002, 9.3164956E+002, 8.8345064E+002, 9.3521094E+002, 9.1597553E+002, 8.9315399E+002, 7.6736926E+002, 6.9414108E+002, 5.8053149E+002, 4.7877205E+002, 4.0580998E+002, 5.3302194E+002, 7.2676387E+002, 8.0178237E+002, 8.2931684E+002, 8.7202135E+002, 8.7473360E+002, 8.2364544E+002, 7.5719659E+002, 6.8582775E+002, 5.5349944E+002, 4.5833811E+002, 3.9724605E+002, 9.2754757E-001, 9.2810985E-001
 5.6000932E+001, 6.3394365E+002, 7.8297437E+002, 9.6446129E+002, 9.3312112E+002, 8.3116805E+002, 8.5769054E+002, 8.9575997E+002, 7.4600833E+002, 6.0863176E+002, 4.9834989E+002, 4.3057931E+002, 3.8591144E+002, 5.6010360E+002, 7.3939143E+002, 8.4353850E+002, 8.3597105E+002, 8.3564471E+002, 8.4435760E+002, 8.3175453E+002, 7.3691986E+002, 6.4740264E+002, 5.3139931E+002, 4.5205651E+002, 3.9520671E+002, 7.0696853E-001, 7.0754392E-001
 5.7001246E+001, 5.4502218E+002, 8.1614576E+002, 9.3732506E+002, 1.0293404E+003, 1.0526070E+003, 1.0376766E+003, 9.6601668E+002, 8.4996707E+002, 7.7521994E+002, 6.6779208E+002, 5.5607709E+002, 4.4890588E+002, 5.5344703E+002, 7.2346192E+002, 8.2823634E+002, 8.6886648E+002, 8.8500427E+002, 8.7837854E+002, 8.6827645E+002, 7.6945659E+002, 6.8709360E+002, 5.7525873E+002, 4.8400430E+002, 4.1304688E+002, 8.2577092E-001, 8.2630432E-001
 5.8000928E+001, 6.0542192E+002, 8.2941965E+002, 8.9556554E+002, 9.1192242E+002, 9.1069314E+002, 8.0705232E+002, 6.6209834E+002, 5.8814827E+002, 5.6537171E+002, 4.6978176E+002, 4.0555926E+002, 3.6890615E+002, 5.6843519E+002, 7.3344140E+002, 8.0509174E+002, 8.5193027E+002, 8.7872227E+002, 8.6284505E+002, 8.0970492E+002, 7.3531077E+002, 6.7601376E+002, 5.8571417E+002, 5.0670650E+002, 4.3664847E+002, 8.6629048E-001, 8.6683633E-001
 5.9001730E+001, 4.6806778E+002, 7.4271566E+002, 8.9071304E+002, 9.7817846E+002, 8.9276489E+002, 8.0249587E+002, 6.9123743E+002, 6.7091612E+002, 6.0701151E+002, 5.3132624E+002, 3.6547049E+002, 2.6374434E+002, 5.2513185E+002, 7.1029253E+002, 7.9952884E+002, 8.5141901E+002, 8.3694987E+002, 7.9389356E+002, 7.3153914E+002, 6.8950040E+002, 6.4227422E+002, 5.4868213E+002, 4.4636642E+002, 3.8208729E+002, 8.6411367E-001, 8.6467845E-001
 6.0001105E+001, 4.2924566E+002, 7.0119332E+002, 8.5198575E+002, 9.0712022E+002, 9.1130419E+002, 9.1143278E+002, 8.0560844E+002, 7.3796880E+002, 6.8898907E+002, 6.0583735E+002, 5.2876229E+002, 4.2879443E+002, 4.9612360E+002, 6.9653694E+002, 7.8798529E+002, 8.4163155E+002, 8.6639109E+002, 8.4162490E+002, 7.6746858E+002, 7.2774847E+002, 6.8329939E+002, 5.9996402E+002, 4.7497289E+002, 3.8241576E+002, 7.9099572E-001, 7.9156867E-001
 6.1001654E+001, 6.3980433E+002, 8.3132059E+002, 8.9593793E+002, 1.0272854E+003, 1.0911332E+003, 9.0897063E+002, 7.4689707E+002, 5.7095372E+002, 4.6602364E+002, 4.2167570E+002, 3.1924342E+002, 2.9574695E+002, 5.2503358E+002, 7.0890935E+002, 7.9501678E+002, 8.5846588E+002, 8.8028259E+002, 8.3740718E+002, 7.5182153E+002, 6.6938755E+002, 6.2474182E+002, 5.7263314E+002, 4.7750511E+002, 3.8586543E+002, 9.7520102E-001, 9.7587712E-001
 6.2000131E+001, 5.1392925E+002, 8.3962787E+002, 9.5174258E+002, 9.6183469E+002, 9.1080916E+002, 8.0794063E+002, 7.0848780E+002, 6.4853762E+002, 5.3009571E+002, 4.7110944E+002, 4.4156235E+002, 3.7641350E+002, 5.3096935E+002, 7.3693561E+002, 8.2418123E+002, 8.7149156E+002, 8.7754088E+002, 8.1940607E+002, 7.3173872E+002, 6.4822515E+002, 5.7389149E+002, 5.1346729E+002, 4.3221644E+002, 3.6807880E+002, 9.3617921E-001, 9.3682653E-001
 6.3001158E+001, 4.6450918E+002, 6.9251895E+002, 8.9339011E+002, 1.0639572E+003, 1.1388718E+003, 1.0826697E+003, 9.7508920E+002, 8.1373772E+002, 7.3237290E+002, 6.2288523E+002, 4.7210901E+002, 3.7730275E+002, 5.0188836E+002, 7.1522389E+002, 8.1701678E+002, 8.8336674E+002, 9.0667320E+002, 8.4944969E+002, 7.7773023E+002, 7.0329733E+002, 6.3102601E+002, 5.6102476E+002, 4.7026536E+002, 3.8151282E+002, 6.4788837E-001, 6.4845429E-001
 6.4000103E+001, 4.6301963E+002, 7.6804154E+002, 9.2079819E+002, 1.0404655E+003, 1.0711718E+003, 9.8099926E+002, 1.0155765E+003, 8.8695361E+002, 7.6815120E+002, 5.9650484E+002, 5.1554828E+002, 4.0099526E+002, 4.9569464E+002, 6.9647957E+002, 7.9903321E+002, 8.8310887E+002, 9.2399800E+002, 9.0260205E+002, 8.8603211E+002, 7.9874614E+002, 7.2363041E+002, 6.1707358E+002, 5.1011575E+002, 4.0669023E+002, 8.7694447E-001, 8.7753098E-001
 6.5001762E+001, 4.7833283E+002, 7.7086998E+002, 8.5622020E+002, 9.2349673E+002, 1.0294112E+003, 9.4292612E+002, 7.2701295E+002, 5.9452111E+002, 5.2602351E+002, 4.7707330E+002, 4.0407131E+002, 3.2836923E+002, 4.8127301E+002, 7.0001377E+002, 7.9993168E+002, 8.8298981E+002, 9.2841526E+002, 8.8487424E+002, 8.2087617E+002, 7.3290761E+002, 6.5749461E+002, 5.7732637E+002, 5.0092454E+002, 3.9229472E+002, 9.2077331E-001, 9.2139210E-001
 6.6001649E+001, 4.4641458E+002, 6.8044954E+002, 8.5088548E+002, 8.9560741E+002, 9.3937457E+002, 8.8469569E+002, 7.5468094E+002, 6.0156587E+002, 5.1757045E+002, 3.8673816E+002, 3.2643507E+002, 2.7767463E+002, 4.7133885E+002, 6.7811125E+002, 7.6945755E+002, 8.2626981E+002, 8.7490128E+002, 8.4411592E+002, 7.6717664E+002, 6.7968322E+002, 6.1567615E+002, 5.1194921E+002, 4.3756545E+002, 3.5379805E+002, 1.0232630E+000, 1.0238635E+000
 6.7002071E+001, 5.3850709E+002, 8.2779078E+002, 9.4363637E+002, 8.3048980E+002, 7.7413819E+002, 7.5821725E+002, 6.5222761E+002, 5.3563413E+002, 4.6199356E+002, 3.5891171E+002, 3.1932545E+002, 3.1056367E+002, 4.5631499E+002, 6.6823165E+002, 7.7914484E+002, 8.0997613E+002, 8.5389993E+002, 8.3931099E+002, 7.5188601E+002, 6.6176447E+002, 5.9587008E+002, 4.7242748E+002, 4.0388150E+002, 3.3762395E+002, 9.2496786E-001, 9.2553694E-001
 6.8000782E+001, 5.6430420E+002, 9.2492220E+002, 1.0611713E+003, 1.0700608E+003, 9.9125094E+002, 8.8926311E+002, 7.9551404E+002, 7.0299161E+002, 6.1303443E+002, 4.2529629E+002, 3.6654831E+002, 2.9003477E+002, 5.2101301E+002, 7.6773238E+002, 8.5346288E+002, 8.3397450E+002, 8.1914418E+002, 7.9376729E+002, 7.1679505E+002, 6.4214717E+002, 5.6962194E+002, 4.3662139E+002, 3.7194151E+002, 3.1963704E+002, 1.0323539E+000, 1.0329593E+000
 6.9000237E+001, 5.8154210E+002, 8.0177095E+002, 8.3980790E+002, 8.7692915E+002, 9.3537979E+002, 7.7773400E+002, 6.8777494E+002, 6.2301551E+002, 6.2338770E+002, 4.6825919E+002, 3.7857645E+002, 3.0665412E+002, 5.3446877E+002, 7.5533394E+002, 8.3239979E+002, 8.7677392E+002, 8.7331304E+002, 8.1119119E+002, 7.4205048E+002, 6.7608060E+002, 6.2489652E+002, 4.7041790E+002, 3.9779059E+002, 3.2319617E+002, 1.0135824E+000, 1.0142438E+000
 7.0001847E+001, 6.0552823E+002, 8.2408751E+002, 9.5580229E+002, 9.6257688E+002, 9.0498191E+002, 8.2877005E+002, 7.9191441E+002, 7.0843497E+002, 6.3493529E+002, 4.5777735E+002, 3.7344028E+002, 3.3401824E+002, 5.4003938E+002, 7.4608807E+002, 8.2998888E+002, 8.5227402E+002, 8.7233580E+002, 8.2043814E+002, 7.7663689E+002, 7.1130117E+002, 6.4774871E+002, 4.8689967E+002, 4.0366712E+002, 3.3031085E+002, 9.0095481E-001, 9.0162456E-001
 7.1002166E+001, 5.8143857E+002, 8.6140165E+002, 9.7648343E+002, 1.0797703E+003, 9.8528458E+002, 8.7093025E+002, 7.5650556E+002, 6.1239659E+002, 4.8678825E+002, 4.3271709E+002, 4.0980402E+002, 3.1282019E+002, 5.7973341E+002, 7.6590075E+002, 8.3971256E+002, 8.8351102E+002, 8.7773058E+002, 8.2764015E+002, 7.7141574E+002, 6.9841965E+002, 6.3796668E+002, 4.9551164E+002, 4.2279503E+002, 3.4387164E+002, 9.5026651E-001, 9.5094798E-001
 7.2001513E+001, 4.1520910E+002, 7.0064948E+002, 8.6132134E+002, 9.2302680E+002, 9.8935849E+002, 9.5198522E+002, 8.5575306E+002, 7.2596246E+002, 6.4690504E+002, 5.4082760E+002, 4.8545719E+002, 4.1418770E+002, 5.3061358E+002, 7.3151017E+002, 8.2539588E+002, 8.7573460E+002, 8.7005487E+002, 8.2433886E+002, 7.4927477E+002, 6.4668309E+002, 5.8123126E+002, 4.8898603E+002, 4.2630329E+002, 3.4681082E+002, 8.8482657E-001, 8.8553916E-001
 7.3000238E+001, 5.1833171E+002, 8.1283742E+002, 9.1301292E+002, 9.5346395E+002, 9.0100510E+002, 7.8779438E+002, 7.7873846E+002, 7.0932857E+002, 6.6497498E+002, 5.0904661E+002, 3.7204624E+002, 2.9554159E+002, 4.7900404E+002, 6.9292500E+002, 7.9398475E+002, 8.6128382E+002, 8.6873147E+002, 8.3321583E+002, 7.8990528E+002, 7.1431013E+002, 6.5408866E+002, 5.4630705E+002, 4.7250668E+002, 3.8245602E+002, 9.9755983E-001, 9.9828686E-001
 7.4000940E+001, 4.6114016E+002, 7.5951976E+002, 9.0707522E+002, 9.1605857E+002, 8.9576222E+002, 7.3640867E+002, 6.1971559E+002, 4.5191487E+002, 3.9087258E+002, 3.2064825E+002, 3.4096601E+002, 3.2163716E+002, 4.9675208E+002, 7.2384654E+002, 8.1792960E+002, 8.5136935E+002, 8.4576555E+002, 7.8514633E+002, 7.4038258E+002, 6.6682797E+002, 6.2118791E+002, 5.1745139E+002, 4.4896762E+002, 3.6753210E+002, 1.0080680E+000, 1.0087437E+000
 7.5000156E+001, 5.0456884E+002, 7.5537093E+002, 9.3910015E+002, 9.7011906E+002, 8.9170920E+002, 8.8873027E+002, 7.6229241E+002, 6.5590859E+002, 5.0313367E+002, 4.0836304E+002, 3.1487412E+002, 2.7849270E+002, 4.7786286E+002, 6.9927634E+002, 8.1114822E+002, 8.5760970E+002, 8.5560766E+002, 8.1476899E+002, 7.4752005E+002, 6.5410438E+002, 5.8520405E+002, 4.7255941E+002, 3.9620757E+002, 3.3520973E+002, 8.4126784E-001, 8.4199565E-001
 7.6000678E+001, 5.1621118E+002, 8.6772546E+002, 1.0051998E+003, 9.7243944E+002, 7.4475336E+002, 5.2333084E+002, 4.4634299E+002, 4.0571180E+002, 3.7885063E+002, 3.0037426E+002, 2.4019643E+002, 2.0597205E+002, 5.0233119E+002, 7.4021086E+002, 8.4952476E+002, 8.6451036E+002, 8.1388119E+002, 7.5263261E+002, 6.7095004E+002, 5.9591356E+002, 5.2483733E+002, 4.1930045E+002, 3.4984051E+002, 3.0205429E+002, 1.1456019E+000, 1.1462874E+000
 7.7000660E+001, 4.1002035E+002, 7.3839854E+002, 9.1652444E+002, 9.9859834E+002, 1.0624773E+003, 1.0879268E+003, 1.0461264E+003, 9.1765585E+002, 7.5226168E+002, 6.3559622E+002, 5.4735417E+002, 4.4055106E+002, 4.7596901E+002, 7.1548865E+002, 8.2417894E+002, 8.6211148E+002, 8.5062557E+002, 8.0214189E+002, 7.4949099E+002, 6.6269521E+002, 5.6691289E+002, 4.7229468E+002, 3.9656625E+002, 3.3749391E+002, 7.2189387E-001, 7.2254141E-001
 7.8000219E+001, 4.8200392E+002, 7.3657245E+002, 9.1478288E+002, 1.0535913E+003, 1.0529347E+003, 9.3070089E+002, 8.3281418E+002, 7.5181534E+002, 6.7307790E+002, 5.6410462E+002, 4.9709464E+002, 4.4174167E+002, 4.7637546E+002, 7.0544557E+002, 8.2978246E+002, 8.8697938E+002, 8.9493880E+002, 8.6913788E+002, 8.2706775E+002, 7.5415536E+002, 6.6573529E+002, 5.6903302E+002, 4.8500403E+002, 4.0101186E+002, 7.6875680E-001, 7.6937551E-001
 7.9001312E+001, 5.6235351E+002, 7.4278633E+002, 8.1462170E+002, 9.5085214E+002, 9.8911862E+002, 9.3877266E+002, 8.2750620E+002, 7.0733519E+002, 6.5637384E+002, 5.7654503E+002, 5.0879539E+002, 4.4081572E+002, 4.8227456E+002, 6.8545543E+002, 7.8339675E+002, 8.6809635E+002, 9.0623935E+002, 8.6743882E+002, 8.0951453E+002, 7.4697116E+002, 6.8967846E+002, 5.9692708E+002, 5.2278033E+002, 4.3982380E+002, 8.2359154E-001, 8.2428389E-001
 8.0001626E+001, 4.7638202E+002, 6.4473746E+002, 7.7909370E+002, 8.9759305E+002, 1.0069124E+003, 1.0066426E+003, 8.9824267E+002, 8.1383717E+002, 7.7573406E+002, 6.0009505E+002, 5.2044124E+002, 4.8208155E+002, 4.9425399E+002, 6.6730597E+002, 7.5411145E+002, 8.4337337E+002, 8.7807678E+002, 8.6075577E+002, 8.0433793E+002, 7.4019776E+002, 6.8822107E+002, 5.7734916E+002, 5.1114801E+002, 4.5004941E+002, 7.7215634E-001, 7.7285925E-001
 8.1000210E+001, 5.0023188E+002, 8.2488968E+002, 9.7588232E+002, 9.8384809E+002, 8.7830975E+002, 7.4601385E+002, 7.1913265E+002, 6.2145320E+002, 5.7445358E+002, 5.0370276E+002, 4.5434274E+002, 4.0620789E+002, 5.0059789E+002, 6.7618468E+002, 7.8263651E+002, 8.6602505E+002, 8.7815132E+002, 8.5042892E+002, 8.0410547E+002, 7.4617585E+002, 7.1117905E+002, 5.9591914E+002, 5.2430655E+002, 4.7659625E+002, 8.3223221E-001, 8.3284021E-001
 8.2001617E+001, 4.6754920E+002, 7.5810935E+002, 9.3136905E+002, 1.0535316E+003, 1.1242185E+003, 1.0652105E+003, 8.5046746E+002, 6.7063976E+002, 6.3052229E+002, 4.8874695E+002, 4.0339117E+002, 3.3530619E+002, 4.7414701E+002, 7.0647345E+002, 8.3131510E+002, 8.9238543E+002, 8.9801834E+002, 8.6294091E+002, 7.8400313E+002, 6.8284114E+002, 6.3872123E+002, 5.3167398E+002, 4.6374073E+002, 4.1198585E+002, 1.0409496E+000, 1.0415255E+000
 8.3000718E+001, 5.6467835E+002, 7.9195287E+002, 9.1124981E+002, 1.0311435E+003, 1.0764369E+003, 8.7499673E+002, 6.8507025E+002, 5.6571878E+002, 4.7883202E+002, 4.4238559E+002, 3.6315886E+002, 3.2323001E+002, 4.9803015E+002, 7.1606926E+002, 8.2503615E+002, 8.9693966E+002, 9.2518965E+002, 8.5004049E+002, 7.4034290E+002, 6.4169978E+002, 5.9402132E+002, 5.1028999E+002, 4.4238090E+002, 3.9776839E+002, 9.9256760E-001, 9.9316725E-001
 8.4000408E+001, 6.2148628E+002, 8.4726037E+002, 8.7501502E+002, 9.3955530E+002, 9.4643929E+002, 8.9730070E+002, 7.8096888E+002, 6.4400099E+002, 5.4409686E+002, 4.5769614E+002, 3.8472951E+002, 3.3585750E+002, 5.3844549E+002, 7.2669459E+002, 7.9721138E+002, 8.5429703E+002, 9.0787108E+002, 8.5550123E+002, 7.5809271E+002, 6.6501993E+002, 5.9839480E+002, 5.1639400E+002, 4.4421296E+002, 3.9737217E+002, 9.1342386E-001, 9.1413673E-001
 8.5000580E+001, 5.0048847E+002, 8.5400507E+002, 9.3701499E+002, 9.7021261E+002, 1.0565442E+003, 9.8744404E+002, 8.6833114E+002, 7.1439541E+002, 6.1727126E+002, 4.9513880E+002, 3.8005924E+002, 3.2385131E+002, 5.3030613E+002, 7.3311568E+002, 8.0175843E+002, 8.5695765E+002, 9.0572674E+002, 8.7937952E+002, 8.0299618E+002, 6.9667724E+002, 6.1407724E+002, 5.2155492E+002, 4.3224347E+002, 3.7686858E+002, 8.1150982E-001, 8.1222164E-001
 8.6001584E+001, 5.3701889E+002, 7.9355769E+002, 9.0392309E+002, 9.9663711E+002, 9.5362650E+002, 8.8252723E+002, 6.6128120E+002, 5.2642077E+002, 4.8642737E+002, 3.6486072E+002, 3.1537994E+002, 2.8294572E+002, 5.3901842E+002, 7.6111635E+002, 8.2483847E+002, 8.7580907E+002, 8.9993702E+002, 8.6099092E+002, 7.5947698E+002, 6.6517928E+002, 5.9087289E+002, 4.7910779E+002, 3.9535596E+002, 3.4780151E+002, 9.5290498E-001, 9.5367495E-001
 8.7000645E+001, 4.8492275E+002, 7.0836356E+002, 9.0436378E+002, 1.0288665E+003, 1.0679211E+003, 1.0144445E+003, 8.8645092E+002, 7.2924156E+002, 6.3359176E+002, 5.4321564E+002, 4.2273825E+002, 3.4183892E+002, 4.9115984E+002, 7.0068112E+002, 7.9697313E+002, 8.5966572E+002, 8.7457347E+002, 8.5373424E+002, 7.4720247E+002, 6.3403565E+002, 5.7869023E+002, 4.7458468E+002, 3.8247441E+002, 3.2930572E+002, 9.1402164E-001, 9.1476069E-001
 8.8000558E+001, 6.7278607E+002, 8.2118461E+002, 8.4878186E+002, 8.4062564E+002, 7.7935835E+002, 8.2763797E+002, 8.0732362E+002, 7.1792666E+002, 6.3628541E+002, 5.0410964E+002, 4.1715149E+002, 3.5512918E+002, 5.2234103E+002, 6.9676328E+002, 7.9177011E+002, 8.5108967E+002, 8.5880618E+002, 8.4807875E+002, 7.8490149E+002, 6.8235859E+002, 6.1161242E+002, 5.1278771E+002, 4.2038141E+002, 3.5234209E+002, 1.0336951E+000, 1.0344107E+000
 8.9000975E+001, 5.2476056E+002, 7.4486216E+002, 8.8231161E+002, 1.0717154E+003, 1.0142790E+003, 9.8143762E+002, 8.4584455E+002, 7.1241772E+002, 6.1193315E+002, 4.9427431E+002, 3.9677482E+002, 3.3651578E+002, 5.6825046E+002, 7.3508750E+002, 8.1376520E+002, 8.7284845E+002, 8.6304487E+002, 8.5355719E+002, 7.8188276E+002, 7.0291167E+002, 6.3269452E+002, 5.2285502E+002, 4.2881597E+002, 3.6160163E+002, 9.2903820E-001, 9.2980558E-001
 9.0000423E+001, 6.0156683E+002, 7.7159198E+002, 8.8802079E+002, 9.8207590E+002, 9.8790365E+002, 9.1317437E+002, 7.8912339E+002, 6.6326679E+002, 5.8484919E+002, 4.8934954E+002, 4.4155867E+002, 3.6210672E+002, 5.5711361E+002, 7.0481956E+002, 7.9040927E+002, 8.7267557E+002, 8.9023526E+002, 8.8243342E+002, 8.0297820E+002, 7.1370989E+002, 6.4618330E+002, 5.4590818E+002, 4.5447877E+002, 3.7646346E+002, 9.3366225E-001, 9.3444010E-001
 9.1001140E+001, 5.7678969E+002, 8.2381171E+002, 9.0375363E+002, 1.0086378E+003, 1.1626577E+003, 1.0980517E+003, 9.5060325E+002, 8.1099001E+002, 7.3688969E+002, 6.3216874E+002, 4.8870980E+002, 4.0050876E+002, 5.3983699E+002, 7.1813272E+002, 8.0028838E+002, 8.8385500E+002, 9.3053075E+002, 8.8688163E+002, 8.2311329E+002, 7.1753391E+002, 6.4516824E+002, 5.4735087E+002, 4.5539092E+002, 3.6894759E+002, 7.2822651E-001, 7.2901580E-001
 9.2001368E+001, 5.2050580E+002, 7.8084658E+002, 9.0042060E+002, 9.8691965E+002, 8.7241218E+002, 8.5274923E+002, 7.6100272E+002, 6.3029538E+002, 5.4783807E+002, 4.9037055E+002, 4.2676743E+002, 3.5643959E+002, 5.5878728E+002, 7.3338780E+002, 8.0849714E+002, 8.7975652E+002, 8.9765638E+002, 8.8661689E+002, 8.2448300E+002, 7.2313938E+002, 6.5347336E+002, 5.6771169E+002, 4.7052178E+002, 3.9378236E+002, 8.3549094E-001, 8.3631405E-001
 9.3001717E+001, 6.2905650E+002, 8.7155768E+002, 9.6034939E+002, 1.0550479E+003, 9.8404634E+002, 8.8207468E+002, 8.0775607E+002, 6.8705786E+002, 6.2953369E+002, 4.6027715E+002, 3.6510277E+002, 3.2482287E+002, 5.4920651E+002, 7.3388162E+002, 8.1926112E+002, 8.9250523E+002, 8.8746821E+002, 8.6371545E+002, 8.0373957E+002, 7.0960324E+002, 6.4408191E+002, 5.4473785E+002, 4.6015172E+002, 3.9470521E+002, 8.2662943E-001, 8.2736408E-001
 9.4001032E+001, 6.2986291E+002, 7.9450419E+002, 7.9617743E+002, 7.7361704E+002, 7.7783540E+002, 7.6402995E+002, 7.5124000E+002, 6.4365029E+002, 5.6298140E+002, 5.0182186E+002, 4.6422940E+002, 4.2151641E+002, 5.8831811E+002, 7.4793345E+002, 8.0150283E+002, 8.4079736E+002, 8.3524108E+002, 8.0422020E+002, 7.6274866E+002, 6.7544484E+002, 6.1465037E+002, 5.1763431E+002, 4.4528050E+002, 3.9458680E+002, 9.4998496E-001, 9.5074359E-001
 9.5001734E+001, 4.9929772E+002, 7.8572329E+002, 8.9234729E+002, 9.5796831E+002, 8.8623923E+002, 6.9958891E+002, 5.5074097E+002, 4.7577711E+002, 4.3433398E+002, 3.3212504E+002, 3.4307610E+002, 2.8251534E+002, 5.4886851E+002, 7.2662305E+002, 7.9425387E+002, 8.4098533E+002, 8.2950714E+002, 7.8078727E+002, 7.2151642E+002, 6.3494136E+002, 5.8564164E+002, 4.9312854E+002, 4.5140485E+002, 3.9475847E+002, 1.0362791E+000, 1.0370549E+000
 9.6001811E+001, 6.9038759E+002, 8.4135470E+002, 9.7683515E+002, 9.9990259E+002, 7.9578918E+002, 7.1105228E+002, 6.0765849E+002, 5.4261978E+002, 4.7753983E+002, 3.7036940E+002, 3.3893418E+002, 3.2218821E+002, 5.9014743E+002, 7.5695650E+002, 8.3197948E+002, 8.7714213E+002, 8.3116087E+002, 7.6145889E+002, 6.7388946E+002, 5.9893455E+002, 5.3807396E+002, 4.4262349E+002, 4.0643649E+002, 3.5732143E+002, 8.4726357E-001, 8.4799991E-001
 9.7001168E+001, 5.1200133E+002, 8.0350111E+002, 9.1897658E+002, 9.3824976E+002, 9.8478377E+002, 9.0791836E+002, 8.5961934E+002, 7.2549523E+002, 6.8001724E+002, 6.0723508E+002, 5.2292217E+002, 4.3381875E+002, 5.6772949E+002, 7.3611117E+002, 8.1785910E+002, 8.5953308E+002, 8.4587439E+002, 7.9049202E+002, 7.2659870E+002, 6.3705255E+002, 5.8616324E+002, 4.9563343E+002, 4.4764044E+002, 3.9240090E+002, 8.8441576E-001, 8.8526143E-001
 9.8001177E+001, 5.4237653E+002, 8.5229340E+002, 9.8071596E+002, 9.7985434E+002, 9.8032125E+002, 9.3194047E+002, 8.5355702E+002, 7.6864894E+002, 7.0502864E+002, 6.0717614E+002, 5.1095190E+002, 4.5761045E+002, 5.4339183E+002, 7.4889204E+002, 8.3609084E+002, 8.6006465E+002, 8.8010965E+002, 8.3608194E+002, 7.9032810E+002, 7.1659947E+002, 6.7009514E+002, 5.7600892E+002, 4.9084929E+002, 4.2440153E+002, 7.3129660E-001, 7.3226434E-001
 9.9000900E+001, 5.3276159E+002, 7.6567433E+002, 8.7463238E+002, 9.2219390E+002, 8.9753301E+002, 8.3716177E+002, 7.5617783E+002, 7.1563738E+002, 6.5222003E+002, 4.8357231E+002, 3.9795565E+002, 3.3199685E+002, 5.3937261E+002, 7.4139906E+002, 8.2324750E+002, 8.5167625E+002, 8.6102786E+002, 8.4366809E+002, 8.0541464E+002, 7.4766946E+002, 6.8757119E+002, 5.8524402E+002, 5.0765507E+002, 4.4055375E+002, 8.9483638E-001, 8.9583740E-001
 1.0000177E+002, 4.8124046E+002, 6.8534120E+002, 8.1647426E+002, 8.8787905E+002, 8.8392408E+002, 8.3064813E+002, 8.6401571E+002, 7.2627696E+002, 6.2109844E+002, 5.2612100E+002, 4.6090798E+002, 4.1310912E+002, 5.1993786E+002, 7.0328175E+002, 7.8409972E+002, 8.2384290E+002, 8.3308823E+002, 8.2911176E+002, 8.0630997E+002, 7.1666092E+002, 6.5000909E+002, 5.4606317E+002, 4.7216820E+002, 4.1677707E+002, 9.9885861E-001, 9.9984478E-001
 1.0100074E+002, 4.5071680E+002, 6.8814942E+002, 8.4349228E+002, 9.4870395E+002, 9.2950097E+002, 8.5752656E+002, 8.0477948E+002, 7.1149702E+002, 6.3506082E+002, 4.4977146E+002, 3.8006959E+002, 3.5598408E+002, 4.8315063E+002, 6.5865635E+002, 7.6321977E+002, 8.3570564E+002, 8.4057337E+002, 8.0912683E+002, 7.9133360E+002, 7.1236250E+002, 6.4882984E+002, 5.2531887E+002, 4.5450877E+002, 4.1038551E+002, 9.9698389E-001, 9.9793992E-001
