s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 1.6700056E+002, 8.0535979E+001,-2.6003893E+001,-5.5117604E+001, 5.9786171E-001, 2.1011857E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2190337E-002, 2.2246127E-001, 1.5996650E-003, 1.5996650E-003
 1.6800150E+002, 7.9212830E+001,-2.5604807E+001,-5.4424276E+001, 9.1823176E-001, 2.0574034E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9353494E-002, 3.0771941E-001, 1.5996650E-003, 1.5996650E-003
 1.6900130E+002, 8.3215087E+001,-2.7018449E+001,-5.6777966E+001, 8.7927738E-001, 2.0941792E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6907744E-001, 5.0736804E-001, 1.5996650E-003, 1.5996650E-003
 1.7000002E+002, 8.0620610E+001,-2.6008982E+001,-5.5750925E+001, 1.1498031E+000, 2.1378861E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1441700E-001, 2.2429384E-001, 1.5996650E-003, 1.5996650E-003
 1.7100121E+002, 8.1993916E+001,-2.6533852E+001,-5.6136040E+001, 1.0196665E+000, 2.1647067E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9411060E-001, 5.6016147E-001, 1.5996650E-003, 1.5996650E-003
 1.7200183E+002, 7.9987774E+001,-2.5785267E+001,-5.5120291E+001, 1.0001407E+000, 2.1539896E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5958482E-002, 2.9775648E-001, 1.5996650E-003, 1.5996650E-003
 1.7300116E+002, 7.8591016E+001,-2.5358978E+001,-5.4093094E+001, 9.2219962E-001, 2.0616323E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.1242618E-002, 2.6730689E-001, 1.5996650E-003, 1.5996650E-003
 1.7400117E+002, 8.3805672E+001,-2.7125102E+001,-5.7450788E+001, 1.0620030E+000, 2.1528802E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5185500E-001, 5.0707246E-001, 1.5996650E-003, 1.5996650E-003
 1.7500157E+002, 7.8856050E+001,-2.5458149E+001,-5.4373779E+001, 8.9641792E-001, 2.1100125E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9393403E-001, 1.3154017E-001, 1.5996650E-003, 1.5996650E-003
 1.7600108E+002, 8.1093995E+001,-2.6175396E+001,-5.5670641E+001, 1.0240651E+000, 2.0867363E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2765008E-001, 4.8069721E-001, 1.5996650E-003, 1.5996650E-003
