,0.2 m,0.4 m,0.6 m,0.8 m,1.0 m,1.2 m,1.4 m,1.6 m,1.8 m,2.0 m,2.2 m
0,218.9530288,310.8720858800001,272.03940732000007,191.90210688000008,151.57660843999997,112.58175845599996,95.98724686800003,78.68654428800005,70.008546344,59.81491528399997,54.053038095999966
1,181.64492440000012,231.79607612,231.3283554000001,189.76616820000004,148.82130107999996,103.50280662799999,81.91848117199999,69.20681416000004,60.976052408,55.32680724800001,51.68047038400004
2,158.26892047999996,217.49079563999996,250.49691907999994,240.9624644399999,204.18632347999997,149.59152497999986,111.02678693199996,86.50472063200003,72.26709944399998,63.9097576,57.626925379999996
