s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
Time,"T01","T02","T03","T04","T05","T06","T07","T08","T09","T10","T11","TC01","TC02","TC03","TC04","TC05","TC06","TC07","TC08","TC09","TC10","TC11","T01_Wall","T02_Wall","T03_Wall","T04_Wall","T05_Wall","T06_Wall","T07_Wall","T08_Wall","T09_Wall","T10_Wall","T11_Wall","GHF1_Wall_CL","GHF2_Wall_CL","GHF3_Wall_CL","GHF4_Wall_CL","GHF5_Wall_CL","GHF6_Wall_CL","GHF1_Wall_R","GHF2_Wall_R","GHF3_Wall_R","GHF4_Wall_R","GHF5_Wall_R","GHF6_Wall_R","HF1","GHF1"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-1.6176176E-006,-5.0667693E-007,-2.4703155E-007,-1.3880037E-007,-9.7800247E-008,-6.1041024E-008,-1.3594582E-006,-4.4398994E-007,-2.2344217E-007,-1.2771845E-007,-8.9603258E-008,-5.6565074E-008, 0.0000000E+000,-3.1717635E-007
 1.0027370E+000, 4.2436086E+002, 1.8063696E+002, 9.5545926E+001, 2.0346896E+001, 2.0009461E+001, 2.0004121E+001, 2.0002127E+001, 2.0001097E+001, 2.0000556E+001, 2.0000281E+001, 2.0000129E+001, 6.1907657E+001, 2.8383725E+001, 2.1603476E+001, 2.0088412E+001, 2.0048480E+001, 2.0021906E+001, 2.0011404E+001, 2.0005857E+001, 2.0002967E+001, 2.0001503E+001, 2.0000768E+001, 2.3014134E+001, 2.2155728E+001, 2.1177895E+001, 2.0557642E+001, 2.0309001E+001, 2.0126493E+001, 2.0063847E+001, 2.0035766E+001, 2.0022827E+001, 2.0015955E+001, 2.0011421E+001, 2.4217056E+000, 1.9471158E+000, 1.1221482E+000, 5.0561539E-001, 2.6936735E-001, 1.0353701E-001, 1.5461295E+000, 1.2208502E+000, 7.6260682E-001, 3.9849023E-001, 2.3951176E-001, 1.1015885E-001, 2.7375947E-003, 1.2158786E-001
 2.0003832E+000, 3.1541919E+002, 7.1296431E+002, 8.6263772E+002, 7.5043767E+002, 4.9097727E+002, 2.3739838E+002, 1.3795994E+002, 1.1001987E+002, 7.6620129E+001, 5.9412298E+001, 4.7191150E+001, 1.8789061E+002, 2.4259535E+002, 2.5168400E+002, 1.6465063E+002, 8.9351933E+001, 4.6575191E+001, 3.3732549E+001, 2.8129691E+001, 2.3855357E+001, 2.2148109E+001, 2.1152656E+001, 3.3737117E+001, 3.4364477E+001, 3.3363228E+001, 3.1213247E+001, 2.8459172E+001, 2.4119074E+001, 2.2505650E+001, 2.2183841E+001, 2.1708566E+001, 2.1061414E+001, 2.0592493E+001, 5.6136205E+000, 7.1868488E+000, 7.6861502E+000, 6.6660868E+000, 5.1210944E+000, 2.6242733E+000, 3.7842688E+000, 4.3822503E+000, 4.4999079E+000, 4.0270124E+000, 3.2615644E+000, 1.8338535E+000, 7.9023346E-003, 5.5119591E-001
 3.0031756E+000, 4.6893933E+002, 1.0095555E+003, 9.3203069E+002, 7.3510648E+002, 5.4026177E+002, 4.4001350E+002, 3.4002822E+002, 2.5773490E+002, 2.1679640E+002, 1.8793236E+002, 1.5538830E+002, 2.8094105E+002, 5.6056766E+002, 6.1020619E+002, 5.0463751E+002, 3.4610196E+002, 2.1407653E+002, 1.4630182E+002, 1.1269014E+002, 8.4368216E+001, 6.6062404E+001, 5.3409267E+001, 4.1649245E+001, 4.6620026E+001, 4.5865991E+001, 4.1502321E+001, 3.6260092E+001, 2.9945179E+001, 2.6977615E+001, 2.5550335E+001, 2.4294294E+001, 2.3157075E+001, 2.2382186E+001, 6.5293915E+000, 9.6097059E+000, 9.5292667E+000, 7.5067679E+000, 5.6612151E+000, 3.6191880E+000, 4.3903598E+000, 5.6641292E+000, 5.5786264E+000, 4.4797844E+000, 3.4431936E+000, 2.5737240E+000, 9.8740262E-003, 6.8312402E-001
 4.0038557E+000, 5.7135455E+002, 9.1567470E+002, 7.7746221E+002, 7.2340410E+002, 5.5952423E+002, 3.6854912E+002, 2.7482992E+002, 2.1725179E+002, 1.5161406E+002, 1.2491447E+002, 1.1547196E+002, 3.8867574E+002, 7.1401652E+002, 7.4284789E+002, 6.6582946E+002, 4.7183157E+002, 2.9587718E+002, 2.0163413E+002, 1.4996511E+002, 1.1481027E+002, 9.6497043E+001, 8.0692081E+001, 4.6604596E+001, 5.5228580E+001, 5.6161234E+001, 4.9084217E+001, 4.1344332E+001, 3.3041502E+001, 2.9724915E+001, 2.8183964E+001, 2.7004329E+001, 2.5996056E+001, 2.5102592E+001, 6.5764985E+000, 1.0279497E+001, 1.1059548E+001, 8.4826689E+000, 5.5536925E+000, 3.0918539E+000, 4.2562560E+000, 5.8625990E+000, 6.2616630E+000, 4.9075409E+000, 3.5574388E+000, 2.1074495E+000, 1.0203756E-002, 7.2435727E-001
 5.0013177E+000, 3.9080491E+002, 9.1947356E+002, 1.0115890E+003, 8.3354222E+002, 6.1406857E+002, 3.3592930E+002, 2.1670555E+002, 1.4765888E+002, 1.2571322E+002, 8.6649931E+001, 8.7427742E+001, 4.3072135E+002, 7.9496338E+002, 7.9139430E+002, 6.7930912E+002, 5.1383805E+002, 3.2595684E+002, 2.2444587E+002, 1.6312909E+002, 1.2554961E+002, 1.0321125E+002, 8.9397927E+001, 5.2314311E+001, 6.4095787E+001, 6.4824524E+001, 5.6769417E+001, 4.7361591E+001, 3.6291379E+001, 3.0484843E+001, 2.8128409E+001, 2.6527957E+001, 2.5724477E+001, 2.5100909E+001, 7.4238956E+000, 1.1291913E+001, 1.1104427E+001, 9.7889759E+000, 7.8881786E+000, 4.1283266E+000, 4.8834659E+000, 6.5788825E+000, 6.6422799E+000, 5.9511813E+000, 4.5840690E+000, 2.9652034E+000, 1.0861461E-002, 7.9243107E-001
 6.0026748E+000, 3.9444389E+002, 1.0081567E+003, 9.8851452E+002, 6.6721551E+002, 4.0792915E+002, 1.9343148E+002, 1.6540569E+002, 1.3093099E+002, 1.1036891E+002, 1.0613301E+002, 1.1051128E+002, 4.1479267E+002, 8.4436400E+002, 8.5282371E+002, 6.7691101E+002, 4.8944505E+002, 3.0293923E+002, 2.1751707E+002, 1.5970296E+002, 1.2706582E+002, 1.0423388E+002, 9.6827604E+001, 5.5173440E+001, 6.8232888E+001, 6.9873136E+001, 6.1003364E+001, 5.1036843E+001, 3.9476523E+001, 3.2601633E+001, 2.9416253E+001, 2.7549888E+001, 2.6420217E+001, 2.5458114E+001, 6.2539416E+000, 9.0555553E+000, 9.7778714E+000, 8.1505158E+000, 6.0550267E+000, 4.0186477E+000, 4.2621651E+000, 5.7124458E+000, 6.1043250E+000, 5.3064555E+000, 4.2179617E+000, 2.6019400E+000, 1.0843085E-002, 7.6105783E-001
 7.0006789E+000, 5.8165581E+002, 1.0741492E+003, 1.0004317E+003, 8.4332450E+002, 5.7069145E+002, 3.9321547E+002, 3.0125623E+002, 2.0736385E+002, 2.0205820E+002, 1.3131937E+002, 1.0472648E+002, 4.4978155E+002, 8.7044354E+002, 8.8337946E+002, 7.4266138E+002, 5.3176110E+002, 3.1775979E+002, 2.3124396E+002, 1.6803594E+002, 1.4097033E+002, 1.0616431E+002, 9.6222073E+001, 5.8815120E+001, 7.2676091E+001, 7.2528169E+001, 6.2716459E+001, 5.2030349E+001, 3.9228658E+001, 3.2632519E+001, 2.9707872E+001, 2.8181864E+001, 2.7310001E+001, 2.6595819E+001, 6.9599069E+000, 1.0216547E+001, 1.0173119E+001, 7.9761166E+000, 5.7579828E+000, 3.2025965E+000, 4.5885995E+000, 6.1275929E+000, 5.8480891E+000, 4.8624036E+000, 3.8353104E+000, 2.5517927E+000, 1.0791499E-002, 7.2286902E-001
 8.0001882E+000, 5.7378061E+002, 9.1687363E+002, 8.1845747E+002, 5.1573002E+002, 4.2702584E+002, 3.0438937E+002, 2.0718692E+002, 1.7431500E+002, 1.2911239E+002, 1.1046928E+002, 1.0967471E+002, 5.0055241E+002, 8.7078658E+002, 8.1406915E+002, 6.7953838E+002, 5.2059659E+002, 3.4101364E+002, 2.4999817E+002, 1.7351431E+002, 1.4686901E+002, 1.1280647E+002, 1.0532701E+002, 6.3401952E+001, 7.9877098E+001, 8.0170708E+001, 6.6741799E+001, 5.4594221E+001, 4.1536318E+001, 3.4439359E+001, 3.0742861E+001, 2.8300217E+001, 2.6783939E+001, 2.5796037E+001, 7.3775830E+000, 1.1043748E+001, 1.1302330E+001, 8.2757186E+000, 5.9063139E+000, 3.6170618E+000, 4.8671897E+000, 6.6215845E+000, 7.1642554E+000, 5.3904636E+000, 3.8600248E+000, 2.9315014E+000, 1.1456721E-002, 8.1471545E-001
