s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 4.7007572E+001, 7.9477739E+001,-1.5171853E+001,-6.0991049E+001,-3.0571703E-001,-7.4121859E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9964010E+000, 3.0017081E+000, 1.5996709E-003, 1.5996709E-003
 4.8007900E+001, 7.8867152E+001,-1.4804457E+001,-6.5404612E+001,-2.5091379E-001,-7.4860932E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5802639E+000,-1.6003163E+000, 1.5996709E-003, 1.5996709E-003
 4.9002262E+001, 8.0307556E+001,-1.5449450E+001,-6.2301952E+001,-2.5612255E-001,-7.5993633E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7464453E+000, 2.2924321E+000, 1.5996709E-003, 1.5996709E-003
 5.0007637E+001, 7.5881108E+001,-1.4366602E+001,-5.9802463E+001,-2.7400426E-001,-7.3865990E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6417284E+000, 1.4306520E+000, 1.5996709E-003, 1.5996709E-003
 5.1004791E+001, 8.3545204E+001,-1.5951429E+001,-6.0131725E+001,-2.7537385E-001,-7.5074221E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5148710E+000, 7.1791690E+000, 1.5996709E-003, 1.5996709E-003
 5.2005318E+001, 7.7908696E+001,-1.4934483E+001,-7.0792040E+001,-3.4692053E-001,-7.5461987E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5939335E+000,-8.1722945E+000, 1.5996709E-003, 1.5996709E-003
 5.3002785E+001, 8.2590414E+001,-1.5674335E+001,-6.4396847E+001,-3.5263608E-001,-7.6982438E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8835727E+000, 2.1588984E+000, 1.5996709E-003, 1.5996709E-003
 5.4000412E+001, 7.7449796E+001,-1.4926678E+001,-6.2873568E+001,-3.7596877E-001,-7.6803561E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1463365E+000,-7.3409929E-001, 1.5996709E-003, 1.5996709E-003
 5.5010391E+001, 8.0961038E+001,-1.5365019E+001,-6.0085466E+001,-2.8057564E-001,-7.5108931E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4147200E+000, 5.2224661E+000, 1.5996709E-003, 1.5996709E-003
 5.6002010E+001, 7.8545065E+001,-1.4898648E+001,-6.6377952E+001,-2.8279228E-001,-7.4220259E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1974446E+000,-3.0217492E+000, 1.5996709E-003, 1.5996709E-003
