s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
Time,"T01","T02","T03","T04","T05","T06","T07","T08","T09","T10","T11","T12","TC01","TC02","TC03","TC04","TC05","TC06","TC07","TC08","TC09","TC10","TC11","TC12","T01_Wall","T02_Wall","T03_Wall","T04_Wall","T05_Wall","T06_Wall","T07_Wall","T08_Wall","T09_Wall","T10_Wall","T11_Wall","GHF1_Wall_CL","GHF2_Wall_CL","GHF3_Wall_CL","GHF4_Wall_CL","GHF5_Wall_CL","GHF6_Wall_CL","GHF1_Wall_R","GHF2_Wall_R","GHF3_Wall_R","GHF4_Wall_R","GHF5_Wall_R","GHF6_Wall_R"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-6.3321599E-007,-3.3707722E-007,-1.6869307E-007,-1.1566879E-007,-7.1268582E-008,-5.3940947E-008,-5.9197281E-007,-3.1821821E-007,-1.6120793E-007,-1.1090498E-007,-6.8021704E-008,-5.1071924E-008
 1.0069561E+000, 3.3632341E+002, 1.7079923E+002, 5.6038505E+001, 2.6681591E+001, 2.0004695E+001, 2.0002910E+001, 2.0001527E+001, 2.0001001E+001, 2.0000550E+001, 2.0000381E+001, 2.0000210E+001, 2.0000093E+001, 5.2003887E+001, 3.1049425E+001, 2.1020503E+001, 2.0126161E+001, 2.0034508E+001, 2.0021773E+001, 2.0011454E+001, 2.0007588E+001, 2.0004148E+001, 2.0002786E+001, 2.0001539E+001, 2.0001031E+001, 2.3952260E+001, 2.3072304E+001, 2.1050043E+001, 2.0554831E+001, 2.0241768E+001, 2.0143101E+001, 2.0068767E+001, 2.0044392E+001, 2.0025125E+001, 2.0018076E+001, 2.0011562E+001, 2.6270068E+000, 2.1690646E+000, 7.4773263E-001, 3.8983772E-001, 1.6989317E-001, 1.0076054E-001, 1.7764005E+000, 1.4493594E+000, 6.0057165E-001, 3.1934212E-001, 1.4318211E-001, 8.8565341E-002
 2.0093686E+000, 8.3897533E+002, 7.6162784E+002, 5.3713733E+002, 4.1310609E+002, 2.6194141E+002, 2.0758009E+002, 1.5393464E+002, 1.2548890E+002, 8.8872424E+001, 7.4763291E+001, 6.6665869E+001, 6.0889154E+001, 3.1936024E+002, 2.4658169E+002, 1.5067081E+002, 1.1092527E+002, 7.0215237E+001, 5.4384279E+001, 3.9959248E+001, 3.3684032E+001, 2.7955012E+001, 2.6085987E+001, 2.4217966E+001, 2.2998478E+001, 4.7861374E+001, 4.4217205E+001, 3.4877777E+001, 3.0163400E+001, 2.6280260E+001, 2.4883194E+001, 2.3607004E+001, 2.2987239E+001, 2.2168666E+001, 2.1663488E+001, 2.0939992E+001, 1.0806860E+001, 9.5866765E+000, 6.3696558E+000, 4.4922079E+000, 2.8687681E+000, 2.2877160E+000, 5.8642262E+000, 5.3682906E+000, 3.8742828E+000, 2.8065382E+000, 1.8851771E+000, 1.5470665E+000
 3.0013064E+000, 8.8818377E+002, 7.6474532E+002, 5.7885816E+002, 4.7703508E+002, 3.5627400E+002, 2.8527717E+002, 2.1492302E+002, 1.8596709E+002, 1.5473223E+002, 1.3579657E+002, 1.1718583E+002, 1.0953460E+002, 5.7926086E+002, 5.1455784E+002, 3.6465072E+002, 2.7685689E+002, 1.8149371E+002, 1.4080697E+002, 1.0236624E+002, 8.6151612E+001, 6.8007181E+001, 5.9746554E+001, 5.1803464E+001, 4.7858922E+001, 7.4508407E+001, 6.9715318E+001, 5.0432300E+001, 4.1089908E+001, 3.3513322E+001, 3.0949827E+001, 2.8510656E+001, 2.7159813E+001, 2.5325772E+001, 2.4383403E+001, 2.3391018E+001, 1.6308987E+001, 1.4883618E+001, 8.7851249E+000, 6.0671853E+000, 3.8720824E+000, 3.1213880E+000, 9.1429344E+000, 8.2205174E+000, 5.0427436E+000, 3.6529952E+000, 2.5810985E+000, 2.2087035E+000
 4.0097873E+000, 9.0289308E+002, 7.7619528E+002, 4.5338516E+002, 3.2289304E+002, 2.1666233E+002, 1.6617095E+002, 1.4992647E+002, 1.4828787E+002, 1.3782636E+002, 1.3287481E+002, 1.1566749E+002, 1.0184813E+002, 7.0734730E+002, 6.2050520E+002, 4.1155307E+002, 3.1336227E+002, 2.1839252E+002, 1.7749108E+002, 1.3829475E+002, 1.2024718E+002, 9.8351834E+001, 8.8042515E+001, 7.7037996E+001, 7.1174307E+001, 9.2346401E+001, 8.6135882E+001, 5.9323514E+001, 4.7502300E+001, 3.8373033E+001, 3.5314085E+001, 3.2566761E+001, 3.1154915E+001, 2.8953484E+001, 2.7647039E+001, 2.6224831E+001, 1.5779839E+001, 1.4688853E+001, 8.8750874E+000, 6.2737458E+000, 4.3205130E+000, 3.6135624E+000, 9.3645533E+000, 8.6698966E+000, 5.6029160E+000, 4.1889469E+000, 3.0910747E+000, 2.5750896E+000
 5.0013837E+000, 8.8904171E+002, 7.1856881E+002, 4.0716070E+002, 2.9320907E+002, 1.9974116E+002, 1.7984224E+002, 1.4722106E+002, 1.2942282E+002, 1.0434182E+002, 9.9288082E+001, 9.7053393E+001, 9.3835056E+001, 7.7788518E+002, 6.5655816E+002, 4.2020848E+002, 3.1785895E+002, 2.2200207E+002, 1.7848107E+002, 1.4006026E+002, 1.2345961E+002, 1.0375575E+002, 9.5595299E+001, 8.6844525E+001, 8.0879534E+001, 1.0036845E+002, 9.0878488E+001, 6.2925998E+001, 5.0479402E+001, 4.0949895E+001, 3.8032691E+001, 3.5144508E+001, 3.3404592E+001, 3.0861378E+001, 2.9286458E+001, 2.7430456E+001, 1.3738831E+001, 1.1847302E+001, 7.4482034E+000, 5.3235296E+000, 3.6507495E+000, 3.2226869E+000, 7.8631897E+000, 6.9441045E+000, 4.8027970E+000, 3.5647298E+000, 2.6063024E+000, 2.4357885E+000
 6.0017511E+000, 4.6660138E+002, 3.5037865E+002, 2.9621613E+002, 2.3863932E+002, 1.9231560E+002, 1.7189411E+002, 1.6215767E+002, 1.5070519E+002, 1.2857766E+002, 1.1242620E+002, 9.8306781E+001, 9.0039016E+001, 6.9164639E+002, 6.0914163E+002, 4.2545234E+002, 3.2784732E+002, 2.2558629E+002, 1.8238487E+002, 1.4696258E+002, 1.3032521E+002, 1.0766164E+002, 9.7631495E+001, 8.7898268E+001, 8.1827069E+001, 1.0321691E+002, 9.2125714E+001, 6.5186093E+001, 5.2774734E+001, 4.2863371E+001, 3.9144183E+001, 3.5465399E+001, 3.3365927E+001, 3.0677555E+001, 2.9411899E+001, 2.7922402E+001, 1.2352602E+001, 9.3799640E+000, 5.8376851E+000, 4.4343622E+000, 3.3445642E+000, 2.8061736E+000, 6.4872547E+000, 5.3264726E+000, 3.6913723E+000, 2.8865951E+000, 2.1591926E+000, 1.8382916E+000
 7.0016750E+000, 7.4501088E+002, 7.4517859E+002, 5.2281616E+002, 4.0246575E+002, 2.4002141E+002, 1.7037761E+002, 1.2158306E+002, 1.1770831E+002, 1.1077751E+002, 9.6232090E+001, 7.4335859E+001, 6.9023839E+001, 6.7273860E+002, 6.1011286E+002, 4.4150558E+002, 3.4077632E+002, 2.2101810E+002, 1.7635316E+002, 1.4504874E+002, 1.3177748E+002, 1.1231628E+002, 1.0143983E+002, 9.0110694E+001, 8.4381164E+001, 1.1942848E+002, 1.0975587E+002, 7.7985913E+001, 6.0806620E+001, 4.4879560E+001, 3.9942894E+001, 3.5488595E+001, 3.3330661E+001, 3.0763879E+001, 2.9579670E+001, 2.8236130E+001, 1.6320027E+001, 1.6165562E+001, 1.1442954E+001, 7.9681816E+000, 4.0138893E+000, 2.8650679E+000, 1.0514626E+001, 9.6676535E+000, 6.8376763E+000, 5.0342109E+000, 3.0162633E+000, 2.3212043E+000
 8.0016992E+000, 8.0076152E+002, 6.3463511E+002, 4.9684718E+002, 4.1939452E+002, 3.2044754E+002, 2.6176779E+002, 2.1179858E+002, 1.7520940E+002, 1.3380586E+002, 1.2175605E+002, 1.0549403E+002, 9.7575904E+001, 7.0659796E+002, 6.6668588E+002, 4.9927592E+002, 3.8830263E+002, 2.4998312E+002, 1.9338844E+002, 1.5331035E+002, 1.3715703E+002, 1.1613479E+002, 1.0458375E+002, 9.0897394E+001, 8.4297582E+001, 1.2703697E+002, 1.1830769E+002, 8.5491184E+001, 6.7862993E+001, 5.1731946E+001, 4.5655020E+001, 3.9320249E+001, 3.6341069E+001, 3.3081663E+001, 3.1439309E+001, 2.9568104E+001, 1.5711174E+001, 1.4496123E+001, 9.4790110E+000, 7.0467335E+000, 5.1227281E+000, 4.2272598E+000, 8.1458042E+000, 7.3747209E+000, 5.1936246E+000, 4.3318027E+000, 3.7606465E+000, 3.6224332E+000
