s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 1.0004953E+001, 8.2037809E+001,-1.5883487E+001,-6.1736494E+001,-1.5790501E+000,-7.6270596E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5292714E+000, 2.8311506E+000, 1.5996709E-003, 1.5996709E-003
 1.1002738E+001, 7.4211709E+001,-1.4327031E+001,-6.3992177E+001,-1.4620012E+000,-7.5975968E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.4213069E+000,-5.5770983E+000, 1.5996709E-003, 1.5996709E-003
 1.2008583E+001, 8.0465064E+001,-1.5390301E+001,-6.3707740E+001,-1.1208622E+000,-7.5256084E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1190174E-001, 2.3863571E-001, 1.5996709E-003, 1.5996709E-003
 1.3011697E+001, 8.0278728E+001,-1.5524834E+001,-6.3102489E+001,-2.0033089E+000,-7.5938567E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.9023558E-001,-3.5949773E-001, 1.5996709E-003, 1.5996709E-003
 1.4000014E+001, 7.8987539E+001,-1.5302838E+001,-5.8961301E+001,-1.1988656E+000,-7.4853895E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3972057E+000, 3.5170496E+000, 1.5996709E-003, 1.5996709E-003
 1.5001319E+001, 8.5885202E+001,-1.6617184E+001,-5.8830684E+001,-1.3625091E+000,-7.7515132E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0996533E+000, 9.0670728E+000, 1.5996709E-003, 1.5996709E-003
 1.6005941E+001, 7.4520534E+001,-1.4308727E+001,-7.5977415E+001,-1.5160802E+000,-7.7245203E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7150813E+001,-1.7289413E+001, 1.5996709E-003, 1.5996709E-003
 1.7003256E+001, 8.3913739E+001,-1.6214492E+001,-5.8815544E+001,-1.0964533E+000,-7.6432454E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.5488326E+000, 7.7796070E+000, 1.5996709E-003, 1.5996709E-003
 1.8002306E+001, 7.4715200E+001,-1.4278999E+001,-6.7875217E+001,-1.1543744E+000,-7.4608426E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.4178211E+000,-8.6008513E+000, 1.5996709E-003, 1.5996709E-003
 1.9002348E+001, 8.5716811E+001,-1.6607797E+001,-6.0084311E+001,-8.9756253E-001,-7.7148661E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9175265E+000, 8.1194254E+000, 1.5996709E-003, 1.5996709E-003
 2.0003763E+001, 7.5364485E+001,-1.4507502E+001,-6.5534775E+001,-1.6471770E+000,-7.6398751E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4494946E+000,-6.3326092E+000, 1.5996709E-003, 1.5996709E-003
 2.1003857E+001, 8.1796627E+001,-1.5898818E+001,-5.7770002E+001,-1.0344832E+000,-7.5744653E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7544958E+000, 7.0857489E+000, 1.5996709E-003, 1.5996709E-003
 2.2003115E+001, 8.1123665E+001,-1.5445998E+001,-5.8806832E+001,-1.0405444E+000,-7.6441241E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9181135E+000, 5.8226472E+000, 1.5996709E-003, 1.5996709E-003
 2.3004591E+001, 8.5028332E+001,-1.6406551E+001,-6.6898554E+001,-1.2329800E+000,-7.8468346E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7136330E-001, 4.8240042E-001, 1.5996709E-003, 1.5996709E-003
 2.4001131E+001, 7.3923533E+001,-1.4416249E+001,-6.8633077E+001,-1.4997782E+000,-7.7956453E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0643070E+001,-1.0633367E+001, 1.5996709E-003, 1.5996709E-003
 2.5004416E+001, 8.5074879E+001,-1.6658478E+001,-5.8013356E+001,-1.2389056E+000,-7.5607743E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6514348E+000, 9.1565785E+000, 1.5996709E-003, 1.5996709E-003
 2.6008101E+001, 7.0167398E+001,-1.3298818E+001,-6.3967201E+001,-1.0896099E+000,-7.3595731E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0282251E+000,-8.1955903E+000, 1.5996709E-003, 1.5996709E-003
 2.7006786E+001, 8.4146160E+001,-1.6383840E+001,-6.4975376E+001,-1.0014654E+000,-7.4851926E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8171063E+000, 1.7779929E+000, 1.5996709E-003, 1.5996709E-003
 2.8005741E+001, 8.0850105E+001,-1.5569107E+001,-6.2815019E+001,-1.2085174E+000,-7.6907293E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1104940E+000, 1.2497709E+000, 1.5996709E-003, 1.5996709E-003
 2.9009277E+001, 7.6720385E+001,-1.4723496E+001,-6.3718887E+001,-9.2630835E-001,-7.6558181E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7800854E+000,-2.6559632E+000, 1.5996709E-003, 1.5996709E-003
 3.0002211E+001, 8.2713593E+001,-1.5924967E+001,-5.8925295E+001,-1.1153663E+000,-7.6201995E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6996826E+000, 6.7403445E+000, 1.5996709E-003, 1.5996709E-003
 3.1005226E+001, 8.0138424E+001,-1.5433098E+001,-6.8354185E+001,-1.4050785E+000,-7.7553119E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.3094297E+000,-5.0616928E+000, 1.5996709E-003, 1.5996709E-003
 3.2011520E+001, 7.7311575E+001,-1.4872202E+001,-6.2755021E+001,-1.3446077E+000,-7.4728805E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7062735E+000,-1.6677282E+000, 1.5996709E-003, 1.5996709E-003
 3.3008873E+001, 8.7941536E+001,-1.6983099E+001,-6.4061539E+001,-1.4585679E+000,-7.7431652E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2119699E+000, 5.4305880E+000, 1.5996709E-003, 1.5996709E-003
 3.4001423E+001, 7.4961301E+001,-1.4290516E+001,-7.1577002E+001,-1.5050645E+000,-7.9020472E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2448841E+001,-1.2419184E+001, 1.5996709E-003, 1.5996709E-003
 3.5009434E+001, 7.9970399E+001,-1.5531861E+001,-6.1555130E+001,-1.2218843E+000,-7.7042053E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4948882E+000, 1.6538194E+000, 1.5996709E-003, 1.5996709E-003
 3.6009449E+001, 8.0708174E+001,-1.5429688E+001,-5.1756942E+001,-1.1144157E+000,-7.5561366E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2489594E+001, 1.2399572E+001, 1.5996709E-003, 1.5996709E-003
 3.7004681E+001, 7.8865916E+001,-1.5272641E+001,-6.7134145E+001,-9.5969288E-001,-7.5461125E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9050189E+000,-4.5081087E+000, 1.5996709E-003, 1.5996709E-003
 3.8010201E+001, 7.6787824E+001,-1.4691201E+001,-6.8635827E+001,-1.1747069E+000,-7.5863887E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.9152727E+000,-7.7214973E+000, 1.5996709E-003, 1.5996709E-003
 3.9005249E+001, 8.3671850E+001,-1.6152792E+001,-5.5817912E+001,-1.1660163E+000,-7.6006970E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0507947E+001, 1.0527529E+001, 1.5996709E-003, 1.5996709E-003
 4.0000305E+001, 8.1650140E+001,-1.5695299E+001,-6.3926010E+001,-8.7007264E-001,-7.7686520E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2986292E+000, 1.1509893E+000, 1.5996709E-003, 1.5996709E-003
 4.1005074E+001, 7.5935403E+001,-1.4529984E+001,-7.1820000E+001,-1.5287012E+000,-7.8036101E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1953976E+001,-1.1951085E+001, 1.5996709E-003, 1.5996709E-003
 4.2000870E+001, 7.6415057E+001,-1.4840931E+001,-6.2238098E+001,-1.0541713E+000,-7.4766062E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7676495E+000,-1.7256205E+000, 1.5996709E-003, 1.5996709E-003
 4.3002865E+001, 8.7191104E+001,-1.6999117E+001,-5.9305817E+001,-7.2889667E-001,-7.6288048E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6479610E+000, 1.0149645E+001, 1.5996709E-003, 1.5996709E-003
 4.4000957E+001, 7.7444982E+001,-1.4818343E+001,-6.5417209E+001,-1.0940490E+000,-7.6451960E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6254944E+000,-3.8922645E+000, 1.5996709E-003, 1.5996709E-003
 4.5007191E+001, 8.2664594E+001,-1.5960604E+001,-5.7657155E+001,-1.1373659E+000,-7.4719866E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7029694E+000, 7.9019975E+000, 1.5996709E-003, 1.5996709E-003
 4.6010365E+001, 7.8351286E+001,-1.5251416E+001,-6.6744813E+001,-1.2046095E+000,-7.6016346E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9677335E+000,-4.8571528E+000, 1.5996709E-003, 1.5996709E-003
 4.7002373E+001, 8.3030791E+001,-1.5775280E+001,-6.3892476E+001,-8.3465038E-001,-7.6924113E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2182432E+000, 2.5206922E+000, 1.5996709E-003, 1.5996709E-003
 4.8006672E+001, 7.3448192E+001,-1.4120150E+001,-5.7386993E+001,-8.7558775E-001,-7.5167151E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1806975E+000, 1.0579447E+000, 1.5996709E-003, 1.5996709E-003
 4.9005367E+001, 8.2076725E+001,-1.5803130E+001,-6.8406188E+001,-1.2634985E+000,-7.3258322E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8962979E+000,-3.4034183E+000, 1.5996709E-003, 1.5996709E-003
 5.0005058E+001, 8.3722088E+001,-1.6098776E+001,-6.5646839E+001,-1.1255382E+000,-7.8346151E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.8351838E-001, 8.4310041E-001, 1.5996709E-003, 1.5996709E-003
 5.1003204E+001, 7.9823759E+001,-1.5358290E+001,-6.5075822E+001,-1.3271979E+000,-7.7795949E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0692734E+000,-1.9453304E+000, 1.5996709E-003, 1.5996709E-003
 5.2008247E+001, 7.8053918E+001,-1.4965920E+001,-5.9865939E+001,-1.2308957E+000,-7.6722846E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1189408E+000, 1.9834909E+000, 1.5996709E-003, 1.5996709E-003
 5.3008224E+001, 7.8752789E+001,-1.5156211E+001,-5.7365306E+001,-1.2225882E+000,-7.6368523E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6248859E+000, 5.0010476E+000, 1.5996709E-003, 1.5996709E-003
 5.4006355E+001, 8.0209901E+001,-1.5672480E+001,-6.7683780E+001,-1.2690442E+000,-7.3692791E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0693190E+000,-4.4227713E+000, 1.5996709E-003, 1.5996709E-003
 5.5009804E+001, 7.6883985E+001,-1.4628381E+001,-5.4945150E+001,-7.0466194E-001,-7.3599968E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9483510E+000, 6.5984328E+000, 1.5996709E-003, 1.5996709E-003
 5.6008926E+001, 8.4538727E+001,-1.6179968E+001,-7.4274601E+001,-7.1190961E-001,-7.7325403E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.8258380E+000,-6.6354839E+000, 1.5996709E-003, 1.5996709E-003
 5.7000278E+001, 8.0274711E+001,-1.5417087E+001,-6.1767669E+001,-8.3156090E-001,-7.4846020E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7906523E+000, 2.2509090E+000, 1.5996709E-003, 1.5996709E-003
 5.8009289E+001, 7.6920248E+001,-1.4818748E+001,-6.4794131E+001,-7.0516349E-001,-7.4601352E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0419946E+000,-3.4052543E+000, 1.5996709E-003, 1.5996709E-003
 5.9002625E+001, 8.2854820E+001,-1.5923239E+001,-6.4891672E+001,-1.0043153E+000,-7.5174065E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.9743057E-001, 1.0280759E+000, 1.5996709E-003, 1.5996709E-003
 6.0000595E+001, 8.1071726E+001,-1.5643583E+001,-5.5580218E+001,-8.4398137E-001,-7.7326602E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.8298339E+000, 8.9962117E+000, 1.5996709E-003, 1.5996709E-003
 6.1004787E+001, 7.3330731E+001,-1.3982046E+001,-6.3782719E+001,-9.7006898E-001,-7.7129781E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.7963930E+000,-5.4118160E+000, 1.5996709E-003, 1.5996709E-003
 6.2003098E+001, 8.4813444E+001,-1.6462838E+001,-6.3709198E+001,-1.1437670E+000,-7.4359820E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6425674E+000, 3.4902044E+000, 1.5996709E-003, 1.5996709E-003
 6.3011242E+001, 7.8401363E+001,-1.5145550E+001,-6.2986151E+001,-8.0095044E-001,-7.5753171E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.0703449E-001,-5.3886481E-001, 1.5996709E-003, 1.5996709E-003
 6.4006004E+001, 7.9853758E+001,-1.5306556E+001,-7.1265192E+001,-1.1896343E+000,-7.7042931E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0970653E+000,-7.9153286E+000, 1.5996709E-003, 1.5996709E-003
 6.5008736E+001, 8.2643534E+001,-1.5933716E+001,-5.9667426E+001,-8.9527925E-001,-7.4756158E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0369140E+000, 6.1396365E+000, 1.5996709E-003, 1.5996709E-003
 6.6000702E+001, 7.8243102E+001,-1.4941535E+001,-6.1884862E+001,-1.0805152E+000,-7.7654114E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5912398E-001, 3.2842377E-001, 1.5996709E-003, 1.5996709E-003
 6.7001282E+001, 8.1977921E+001,-1.5761481E+001,-6.9642707E+001,-5.7547141E-001,-7.7284286E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4359339E+000,-4.0094660E+000, 1.5996709E-003, 1.5996709E-003
 6.8004738E+001, 7.6814136E+001,-1.4676390E+001,-5.7343629E+001,-8.6437463E-001,-7.6097480E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9487658E+000, 3.9221319E+000, 1.5996709E-003, 1.5996709E-003
 6.9000298E+001, 8.0180282E+001,-1.5591333E+001,-6.7273334E+001,-7.0849299E-001,-7.4625320E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7969979E+000,-3.4003401E+000, 1.5996709E-003, 1.5996709E-003
 7.0003677E+001, 7.9667352E+001,-1.5248569E+001,-6.0547804E+001,-5.5751158E-001,-7.6601999E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7198280E+000, 3.3058075E+000, 1.5996709E-003, 1.5996709E-003
 7.1011536E+001, 8.0743987E+001,-1.5628345E+001,-6.3446151E+001,-4.8518027E-001,-7.6305086E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1711433E+000, 1.1766803E+000, 1.5996709E-003, 1.5996709E-003
 7.2003067E+001, 8.1489102E+001,-1.5706743E+001,-6.5969596E+001,-9.7715861E-001,-7.6754239E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2011129E+000,-1.1720709E+000, 1.5996709E-003, 1.5996709E-003
 7.3010826E+001, 7.3524232E+001,-1.4112237E+001,-6.7569914E+001,-9.6397674E-001,-7.2890154E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.1935469E+000,-9.1291849E+000, 1.5996709E-003, 1.5996709E-003
 7.4006424E+001, 8.0974742E+001,-1.5568417E+001,-6.3218539E+001,-4.2252454E-001,-7.5022942E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2061185E+000, 1.7577587E+000, 1.5996709E-003, 1.5996709E-003
 7.5001450E+001, 8.3864308E+001,-1.6141285E+001,-6.5430804E+001,-9.3881765E-001,-7.5888511E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5511205E+000, 1.3458120E+000, 1.5996709E-003, 1.5996709E-003
 7.6008278E+001, 7.9147165E+001,-1.5207626E+001,-6.2490420E+001,-1.0551479E+000,-7.6958314E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2193329E-001, 3.8627478E-001, 1.5996709E-003, 1.5996709E-003
 7.7000389E+001, 8.3778459E+001,-1.6164639E+001,-5.9478128E+001,-7.7446867E-001,-7.7171831E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2596361E+000, 7.3535063E+000, 1.5996709E-003, 1.5996709E-003
 7.8003654E+001, 7.3271943E+001,-1.4098951E+001,-6.3372080E+001,-1.3759023E+000,-7.6159459E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5683140E+000,-5.5826051E+000, 1.5996709E-003, 1.5996709E-003
 7.9009232E+001, 8.0549973E+001,-1.5580875E+001,-6.4686176E+001,-1.0176910E+000,-7.6117981E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0525652E+000,-7.4238097E-001, 1.5996709E-003, 1.5996709E-003
 8.0000542E+001, 8.1774102E+001,-1.5713518E+001,-6.2393462E+001,-1.4001101E+000,-7.7145661E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2359019E+000, 2.2592970E+000, 1.5996709E-003, 1.5996709E-003
 8.1003891E+001, 7.7569274E+001,-1.4781686E+001,-6.2438271E+001,-5.5350777E-001,-7.5802261E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8782238E-001,-2.1177150E-001, 1.5996709E-003, 1.5996709E-003
 8.2001678E+001, 8.7093427E+001,-1.6921193E+001,-6.5879120E+001,-9.9719470E-001,-7.8149554E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3339249E+000, 3.2881049E+000, 1.5996709E-003, 1.5996709E-003
 8.3000908E+001, 7.5539315E+001,-1.4508374E+001,-6.2623167E+001,-5.6162270E-001,-7.6299582E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6249796E+000,-2.1614787E+000, 1.5996709E-003, 1.5996709E-003
 8.4001694E+001, 7.7535068E+001,-1.4782352E+001,-6.0868366E+001,-1.0374988E+000,-7.4013806E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6157231E-001, 8.3944992E-001, 1.5996709E-003, 1.5996709E-003
 8.5000374E+001, 8.1443243E+001,-1.5745775E+001,-6.1094474E+001,-9.4478429E-001,-7.5491575E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3436993E+000, 3.6506603E+000, 1.5996709E-003, 1.5996709E-003
 8.6005463E+001, 8.0499977E+001,-1.5391801E+001,-6.8635929E+001,-7.7746660E-001,-7.7098337E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4454554E+000,-4.3129292E+000, 1.5996709E-003, 1.5996709E-003
 8.7008690E+001, 7.8373912E+001,-1.5128006E+001,-5.9060215E+001,-8.8872520E-001,-7.4138454E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1732129E+000, 3.2895524E+000, 1.5996709E-003, 1.5996709E-003
 8.8003387E+001, 7.9870772E+001,-1.5476603E+001,-6.4709563E+001,-4.6495369E-001,-7.3953091E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0225433E-001,-7.8774360E-001, 1.5996709E-003, 1.5996709E-003
 8.9009010E+001, 7.9710064E+001,-1.5444312E+001,-7.1129910E+001,-7.8503062E-001,-7.5161314E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.3144905E+000,-7.6567038E+000, 1.5996709E-003, 1.5996709E-003
 9.0006859E+001, 8.6251544E+001,-1.6594486E+001,-5.8710396E+001,-6.0187735E-001,-7.7692142E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0181060E+001, 1.0337015E+001, 1.5996709E-003, 1.5996709E-003
 9.1002449E+001, 7.8904252E+001,-1.5049351E+001,-6.9230072E+001,-8.2682356E-001,-7.7525428E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.0610389E+000,-6.2097473E+000, 1.5996709E-003, 1.5996709E-003
 9.2002136E+001, 8.0866482E+001,-1.5577794E+001,-5.3824764E+001,-5.6727614E-001,-7.7655201E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0806415E+001, 1.0888883E+001, 1.5996709E-003, 1.5996709E-003
 9.3011383E+001, 7.4883705E+001,-1.4330230E+001,-6.6647096E+001,-5.6721532E-001,-7.5595408E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.7851280E+000,-6.6683953E+000, 1.5996709E-003, 1.5996709E-003
 9.4007080E+001, 8.1330923E+001,-1.5617107E+001,-5.9653483E+001,-5.7038592E-001,-7.5570226E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5867341E+000, 5.4823908E+000, 1.5996709E-003, 1.5996709E-003
 9.5006187E+001, 7.9915200E+001,-1.5482125E+001,-7.5625427E+001,-6.4131922E-001,-7.6670382E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2043261E+001,-1.1841338E+001, 1.5996709E-003, 1.5996709E-003
 9.6008484E+001, 7.9602088E+001,-1.5201286E+001,-6.0518643E+001,-4.3247660E-001,-7.5207967E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4115465E+000, 3.4421621E+000, 1.5996709E-003, 1.5996709E-003
 9.7002373E+001, 7.8508952E+001,-1.5145878E+001,-6.3991803E+001,-5.1412540E-001,-7.4443479E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1355299E+000,-1.1502993E+000, 1.5996709E-003, 1.5996709E-003
 9.8007355E+001, 8.0678182E+001,-1.5409787E+001,-5.9872433E+001,-6.7196506E-001,-7.3328606E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3976278E+000, 4.7166635E+000, 1.5996709E-003, 1.5996709E-003
 9.9002502E+001, 7.5099783E+001,-1.4404284E+001,-6.9207424E+001,-4.9173778E-001,-7.4946824E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.6820046E+000,-9.0111576E+000, 1.5996709E-003, 1.5996709E-003
 1.0000706E+002, 8.5116270E+001,-1.6352432E+001,-6.1635461E+001,-7.6343106E-001,-7.6305896E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8740063E+000, 6.3573160E+000, 1.5996709E-003, 1.5996709E-003
 1.0100328E+002, 7.6044626E+001,-1.4534664E+001,-5.8081899E+001,-3.6334096E-001,-7.5097180E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5542302E+000, 3.0572129E+000, 1.5996709E-003, 1.5996709E-003
 1.0200656E+002, 8.2972434E+001,-1.5986227E+001,-6.8567733E+001,-8.0269803E-001,-7.3356685E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1894462E+000,-2.3915590E+000, 1.5996709E-003, 1.5996709E-003
 1.0300175E+002, 8.2270391E+001,-1.5907368E+001,-6.3844777E+001,-9.2046543E-001,-7.6570607E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4637878E+000, 1.5901227E+000, 1.5996709E-003, 1.5996709E-003
 1.0400227E+002, 7.8540501E+001,-1.4989436E+001,-6.5459643E+001,-9.8032971E-001,-7.6933190E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6779939E+000,-2.8966009E+000, 1.5996709E-003, 1.5996709E-003
 1.0500109E+002, 7.7542832E+001,-1.4945415E+001,-6.3406313E+001,-8.0800181E-001,-7.4804470E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0218104E+000,-1.6243786E+000, 1.5996709E-003, 1.5996709E-003
