s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
Time,"T01","T02","T03","T04","T05","T06","T07","T08","T09","T10","T11","T12","TC01","TC02","TC03","TC04","TC05","TC06","TC07","TC08","TC09","TC10","TC11","TC12","T01_Wall","T02_Wall","T03_Wall","T04_Wall","T05_Wall","T06_Wall","T07_Wall","T08_Wall","T09_Wall","T10_Wall","T11_Wall","GHF1_Wall_CL","GHF2_Wall_CL","GHF3_Wall_CL","GHF4_Wall_CL","GHF5_Wall_CL","GHF6_Wall_CL","GHF1_Wall_R","GHF2_Wall_R","GHF3_Wall_R","GHF4_Wall_R","GHF5_Wall_R","GHF6_Wall_R"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-4.7925584E-007,-2.6182245E-007,-1.7170477E-007,-1.1806952E-007,-8.2479039E-008,-5.9607443E-008,-4.5386191E-007,-2.6527756E-007,-1.6555989E-007,-1.1000177E-007,-7.6761353E-008,-5.4460522E-008
 1.0011698E+000, 2.5620775E+002, 1.2644249E+002, 2.2880384E+001, 2.0012288E+001, 2.0006080E+001, 2.0003087E+001, 2.0001483E+001, 2.0000727E+001, 2.0000351E+001, 2.0000157E+001, 2.0000089E+001, 2.0000063E+001, 3.6198703E+001, 2.3265960E+001, 2.0147663E+001, 2.0064367E+001, 2.0032870E+001, 2.0016658E+001, 2.0008209E+001, 2.0003962E+001, 2.0001897E+001, 2.0000922E+001, 2.0000468E+001, 2.0000256E+001, 2.1411118E+001, 2.0631947E+001, 2.0482181E+001, 2.0345628E+001, 2.0279439E+001, 2.0210571E+001, 2.0139628E+001, 2.0079072E+001, 2.0038186E+001, 2.0016091E+001, 2.0006189E+001, 7.7807130E-001, 3.8509674E-001, 2.7371817E-001, 1.8177940E-001, 1.3593522E-001, 9.5084930E-002, 8.4835709E-001, 3.9428554E-001, 3.3264241E-001, 2.5290238E-001, 2.2292466E-001, 1.8536692E-001
 2.0021492E+000, 7.5452034E+002, 9.1787986E+002, 8.7605462E+002, 7.1949664E+002, 5.4786856E+002, 3.3184696E+002, 1.7393543E+002, 1.3538619E+002, 1.0670803E+002, 8.7151028E+001, 6.5983345E+001, 4.7234203E+001, 2.6837943E+002, 2.8805734E+002, 2.3588684E+002, 1.7757089E+002, 1.2401501E+002, 6.8662251E+001, 4.0903821E+001, 3.3619187E+001, 2.8250561E+001, 2.4688798E+001, 2.2241825E+001, 2.0903161E+001, 2.4645689E+001, 2.4187572E+001, 2.3785930E+001, 2.3088438E+001, 2.2314359E+001, 2.1643220E+001, 2.1104615E+001, 2.0699855E+001, 2.0424313E+001, 2.0246716E+001, 2.0138616E+001, 1.3965183E+000, 1.4599825E+000, 1.3668833E+000, 1.1307974E+000, 8.5136622E-001, 5.9854478E-001, 1.6697563E+000, 1.7714871E+000, 1.7094163E+000, 1.5385923E+000, 1.2469980E+000, 9.6565467E-001
 3.0008778E+000, 9.4217731E+002, 9.2047704E+002, 5.4544938E+002, 4.2130620E+002, 2.9983733E+002, 2.0726567E+002, 1.6098600E+002, 1.3078440E+002, 1.1343750E+002, 9.3622021E+001, 8.4172580E+001, 8.5127728E+001, 5.4991356E+002, 6.2783245E+002, 4.8879242E+002, 4.1499280E+002, 3.1180444E+002, 1.9234939E+002, 1.0572571E+002, 8.2611449E+001, 6.7429775E+001, 5.6248767E+001, 4.8004352E+001, 4.1799518E+001, 2.7408068E+001, 2.7346338E+001, 2.6602724E+001, 2.5255263E+001, 2.3892320E+001, 2.2749920E+001, 2.1899952E+001, 2.1259754E+001, 2.0798670E+001, 2.0481912E+001, 2.0284974E+001, 1.8508744E+000, 1.9206949E+000, 1.6825991E+000, 1.2702646E+000, 8.9004102E-001, 6.0723190E-001, 1.9927312E+000, 2.0696361E+000, 1.9027713E+000, 1.5591322E+000, 1.1983426E+000, 8.7864297E-001
 4.0011834E+000, 8.6001711E+002, 9.0558400E+002, 5.4123784E+002, 3.5222754E+002, 2.4313986E+002, 2.2788711E+002, 1.8672222E+002, 1.7907261E+002, 1.4546773E+002, 1.1695576E+002, 9.1020717E+001, 8.5464919E+001, 7.0581189E+002, 7.2828484E+002, 4.9999527E+002, 4.0027998E+002, 2.9715094E+002, 1.9998921E+002, 1.2748073E+002, 1.0691655E+002, 8.9654686E+001, 7.4536159E+001, 6.1867385E+001, 5.5331073E+001, 3.0023782E+001, 3.0283130E+001, 2.9239596E+001, 2.7214767E+001, 2.5289128E+001, 2.3714547E+001, 2.2572138E+001, 2.1731318E+001, 2.1113817E+001, 2.0684736E+001, 2.0410946E+001, 2.0645281E+000, 2.2007339E+000, 1.9530794E+000, 1.4619078E+000, 1.0241872E+000, 7.0206247E-001, 2.1009833E+000, 2.2194187E+000, 2.0127616E+000, 1.6199469E+000, 1.2343145E+000, 9.1998075E-001
 5.0044598E+000, 9.0937894E+002, 9.4167573E+002, 7.4640753E+002, 5.1043682E+002, 4.3574567E+002, 3.1547132E+002, 2.3208983E+002, 1.7696073E+002, 1.4792264E+002, 1.4668855E+002, 1.4429480E+002, 1.3673179E+002, 7.5893230E+002, 8.2028705E+002, 6.0966531E+002, 4.5209441E+002, 3.5141184E+002, 2.4730996E+002, 1.6702312E+002, 1.3904108E+002, 1.1441214E+002, 9.8049101E+001, 8.4023808E+001, 7.6423106E+001, 3.1399401E+001, 3.1944943E+001, 3.0867219E+001, 2.8573097E+001, 2.6234972E+001, 2.4386124E+001, 2.3044526E+001, 2.2060628E+001, 2.1337992E+001, 2.0828087E+001, 2.0500452E+001, 2.0468113E+000, 2.2238307E+000, 2.0211012E+000, 1.5732213E+000, 1.1195103E+000, 7.7918478E-001, 2.0496943E+000, 2.2279965E+000, 2.1184088E+000, 1.7542451E+000, 1.3205712E+000, 9.7256766E-001
 6.0034812E+000, 8.1684632E+002, 1.0613166E+003, 7.5950331E+002, 4.6048557E+002, 2.6711642E+002, 2.1113723E+002, 1.8307108E+002, 1.7789688E+002, 1.4862895E+002, 1.1898992E+002, 1.0226783E+002, 9.4114869E+001, 7.6672171E+002, 8.6493755E+002, 6.8453618E+002, 4.9206907E+002, 3.4705844E+002, 2.5006111E+002, 1.7956062E+002, 1.5181742E+002, 1.2453419E+002, 1.0891093E+002, 9.5702694E+001, 8.8535351E+001, 3.2969938E+001, 3.3917582E+001, 3.2852784E+001, 3.0228411E+001, 2.7418925E+001, 2.5194313E+001, 2.3574732E+001, 2.2404805E+001, 2.1546605E+001, 2.0944588E+001, 2.0567669E+001, 2.0652965E+000, 2.3213672E+000, 2.1851955E+000, 1.7464152E+000, 1.2305069E+000, 8.4036881E-001, 2.1485048E+000, 2.3889538E+000, 2.3004852E+000, 1.9389659E+000, 1.4647867E+000, 1.0778720E+000
 7.0014625E+000, 8.7987488E+002, 9.2948350E+002, 7.8847730E+002, 6.0153226E+002, 4.2460123E+002, 3.1339570E+002, 2.5418452E+002, 2.0782327E+002, 1.6276639E+002, 1.4086068E+002, 1.2581913E+002, 1.0197874E+002, 7.6442712E+002, 8.6427246E+002, 7.2283425E+002, 5.0737497E+002, 3.6205014E+002, 2.6545935E+002, 1.9646264E+002, 1.6666940E+002, 1.3557881E+002, 1.1638158E+002, 1.0246772E+002, 9.2080223E+001, 3.3978362E+001, 3.4930743E+001, 3.3842277E+001, 3.1096933E+001, 2.8111741E+001, 2.5725664E+001, 2.3972432E+001, 2.2693268E+001, 2.1750636E+001, 2.1083600E+001, 2.0659792E+001, 1.9411296E+000, 2.1060333E+000, 1.9744709E+000, 1.5839891E+000, 1.1555131E+000, 8.0781918E-001, 2.0641145E+000, 2.2058323E+000, 2.1174657E+000, 1.7905160E+000, 1.3747478E+000, 1.0252547E+000
 8.0033147E+000, 8.0283932E+002, 9.6063774E+002, 5.2245854E+002, 2.8897705E+002, 2.6980787E+002, 2.0418780E+002, 1.5714780E+002, 1.5892582E+002, 1.5763739E+002, 1.3730447E+002, 1.2704165E+002, 1.0408267E+002, 7.5402616E+002, 8.5192733E+002, 6.5711213E+002, 4.7588849E+002, 3.4671254E+002, 2.6259035E+002, 2.0278211E+002, 1.7526192E+002, 1.4641026E+002, 1.2733817E+002, 1.1290685E+002, 9.6759694E+001, 3.5045645E+001, 3.6188018E+001, 3.5057046E+001, 3.2015131E+001, 2.8720529E+001, 2.6137489E+001, 2.4235330E+001, 2.2854537E+001, 2.1845490E+001, 2.1138540E+001, 2.0687124E+001, 1.9946316E+000, 2.1966718E+000, 2.0761552E+000, 1.6449871E+000, 1.1795627E+000, 8.3109644E-001, 2.1101549E+000, 2.3118480E+000, 2.2335372E+000, 1.8657520E+000, 1.4114600E+000, 1.0331155E+000
