s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 4.4001015E+001, 8.0513322E+001,-1.6445107E+001,-6.0643076E+001,-4.0956088E-001,-5.9844636E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0159539E+000, 3.0095937E+000, 1.5996709E-003, 1.5996709E-003
 4.5001953E+001, 8.1284015E+001,-1.6572228E+001,-6.2803786E+001,-4.2217550E-001,-6.0571763E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4292489E+000, 1.4797681E+000, 1.5996709E-003, 1.5996709E-003
 4.6000904E+001, 7.8697836E+001,-1.6114991E+001,-6.8859718E+001,-4.5330737E-001,-6.0398431E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6893697E+000,-6.7362205E+000, 1.5996709E-003, 1.5996709E-003
 4.7003613E+001, 7.9971111E+001,-1.6317901E+001,-6.3221353E+001,-4.6081782E-001,-6.1175326E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2655408E-002,-3.5077837E-002, 1.5996709E-003, 1.5996709E-003
 4.8003155E+001, 8.0550852E+001,-1.6456165E+001,-6.1721036E+001,-4.1969982E-001,-5.9319191E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7362091E+000, 1.9480205E+000, 1.5996709E-003, 1.5996709E-003
 4.9001259E+001, 7.9511743E+001,-1.6289742E+001,-5.8971205E+001,-4.2972406E-001,-6.0039603E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9561465E+000, 3.8150677E+000, 1.5996709E-003, 1.5996709E-003
 5.0001873E+001, 8.1253158E+001,-1.6652051E+001,-6.7815276E+001,-4.2121013E-001,-6.0359937E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7181300E+000,-3.6414155E+000, 1.5996709E-003, 1.5996709E-003
 5.1003132E+001, 8.0546849E+001,-1.6407817E+001,-6.2233582E+001,-4.3258707E-001,-6.0435319E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3930036E+000, 1.4668195E+000, 1.5996709E-003, 1.5996709E-003
 5.2001770E+001, 7.8595121E+001,-1.6072250E+001,-5.8764779E+001,-4.5921757E-001,-6.0145963E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1942647E+000, 3.2928606E+000, 1.5996709E-003, 1.5996709E-003
 5.3003822E+001, 8.1146092E+001,-1.6580651E+001,-6.8222304E+001,-4.4958782E-001,-5.9353367E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1280799E+000,-4.1123869E+000, 1.5996709E-003, 1.5996709E-003
