,0.2 m,0.4 m,0.6 m,0.8 m,1.0 m,1.2 m,1.4 m,1.6 m,1.8 m,2.0 m,2.2 m
0,112.52784482400003,110.48364130399997,90.85930659600008,77.06287560800001,59.93097684400004,51.127421332000004,41.20619567600005,36.24757564399998,30.718037339999995,28.15296892000001,25.757846463999986
1,87.10769654399998,91.28316010400002,85.91681291999997,73.34371635199997,59.80268416000003,48.549432844000016,39.979622172000006,33.617994236,29.14363952399999,26.539794999999987,25.404434180000003
2,,,,,,,,,,,
