s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2
 5.1000040E+001, 4.6439059E+002, 7.7851075E+002, 9.2622375E+002, 9.7316027E+002, 8.1598240E+002, 7.4163139E+002, 7.0069035E+002, 6.5058075E+002, 6.0600919E+002, 5.1639955E+002, 4.3626354E+002, 3.8019646E+002, 4.4731607E+002, 6.7042960E+002, 7.9076692E+002, 8.6359511E+002, 8.2055890E+002, 7.6415486E+002, 7.3999625E+002, 6.8846688E+002, 6.3501507E+002, 5.4592740E+002, 4.2676223E+002, 3.6071781E+002, 8.8195292E-001, 8.8267202E-001
 5.2000942E+001, 5.7397553E+002, 8.8786902E+002, 1.0092259E+003, 9.7382237E+002, 9.9184103E+002, 9.7064256E+002, 9.1282890E+002, 6.8227279E+002, 5.1949103E+002, 3.8566200E+002, 2.5748280E+002, 2.2483008E+002, 4.7777236E+002, 7.3209714E+002, 8.3429368E+002, 8.6360138E+002, 8.4004256E+002, 8.1490312E+002, 7.8058985E+002, 6.8703707E+002, 6.0446992E+002, 5.1362224E+002, 4.1527759E+002, 3.6176227E+002, 1.0701385E+000, 1.0708474E+000
 5.3001899E+001, 5.0003453E+002, 8.4101495E+002, 9.6989409E+002, 1.0026296E+003, 9.4519865E+002, 8.3632073E+002, 6.4608890E+002, 4.7997149E+002, 4.0916119E+002, 3.2355131E+002, 2.5338625E+002, 2.1687472E+002, 5.0893863E+002, 7.6966742E+002, 8.5670111E+002, 8.7702151E+002, 8.8611778E+002, 8.5981938E+002, 7.9413307E+002, 6.6158632E+002, 5.7329187E+002, 4.6224006E+002, 3.6032430E+002, 3.1165753E+002, 1.0186084E+000, 1.0193878E+000
 5.4001088E+001, 6.4114905E+002, 8.9556834E+002, 9.9888896E+002, 1.0715272E+003, 1.0220251E+003, 8.3113399E+002, 7.4222545E+002, 6.8544162E+002, 6.2161746E+002, 5.6074945E+002, 4.7063134E+002, 3.8914307E+002, 5.5190339E+002, 7.7410016E+002, 8.5867417E+002, 8.9945593E+002, 8.6998455E+002, 8.1136897E+002, 7.4517390E+002, 6.4399598E+002, 5.6796387E+002, 4.7546249E+002, 3.7685294E+002, 3.1638138E+002, 9.3446108E-001, 9.3533391E-001
 5.5000955E+001, 5.7881079E+002, 8.1805124E+002, 9.6173117E+002, 9.9024838E+002, 9.7725656E+002, 9.2386298E+002, 8.1756700E+002, 7.6425270E+002, 6.7618347E+002, 5.1021582E+002, 4.0280087E+002, 3.2898680E+002, 5.4418922E+002, 7.5434599E+002, 8.4366811E+002, 8.9741646E+002, 9.0155932E+002, 8.3258682E+002, 7.6340812E+002, 6.9962601E+002, 6.2346095E+002, 5.2128440E+002, 4.2558655E+002, 3.5795202E+002, 1.0408108E+000, 1.0416858E+000
 5.6001416E+001, 5.0105073E+002, 8.1136379E+002, 9.7104755E+002, 9.8185428E+002, 9.1031463E+002, 8.3877777E+002, 7.8612616E+002, 6.9116996E+002, 6.3424432E+002, 5.4785270E+002, 4.6372865E+002, 3.5492412E+002, 5.3887950E+002, 7.4975639E+002, 8.5518934E+002, 8.7516398E+002, 8.5703772E+002, 8.2216218E+002, 7.6869699E+002, 7.0051654E+002, 6.2792399E+002, 5.1564914E+002, 4.2398998E+002, 3.4630518E+002, 9.8475705E-001, 9.8552367E-001
 5.7001309E+001, 5.8145467E+002, 8.3335962E+002, 9.0169418E+002, 8.9388770E+002, 9.3543192E+002, 9.1229544E+002, 7.3572720E+002, 5.7191806E+002, 5.0022591E+002, 4.7466487E+002, 4.3921556E+002, 4.1234669E+002, 5.4416503E+002, 7.4851019E+002, 8.2603277E+002, 8.6272306E+002, 8.5071496E+002, 8.1830222E+002, 7.4883104E+002, 6.7508301E+002, 6.1662633E+002, 5.3952343E+002, 4.6708783E+002, 3.8697497E+002, 1.1445256E+000, 1.1452333E+000
 5.8000025E+001, 6.5042367E+002, 8.3171587E+002, 9.7215786E+002, 1.0111459E+003, 9.0655888E+002, 8.0866525E+002, 7.1379195E+002, 6.3263403E+002, 5.8726008E+002, 5.0425798E+002, 4.5905863E+002, 3.8701767E+002, 5.5699882E+002, 7.5079431E+002, 8.4069082E+002, 8.6510008E+002, 8.6344243E+002, 8.4562339E+002, 7.7976807E+002, 6.9882088E+002, 6.2891205E+002, 5.4355901E+002, 4.5942084E+002, 3.8885800E+002, 9.1634684E-001, 9.1702592E-001
 5.9002106E+001, 5.2427335E+002, 7.4278064E+002, 8.4793564E+002, 9.0285880E+002, 8.7807673E+002, 7.2679132E+002, 6.1502746E+002, 4.9836594E+002, 3.9580246E+002, 3.5712166E+002, 2.8014941E+002, 2.1077666E+002, 5.5261865E+002, 7.3875095E+002, 8.2209796E+002, 8.5065229E+002, 8.3470776E+002, 7.7747897E+002, 6.9934206E+002, 6.1861462E+002, 5.5668288E+002, 4.9342811E+002, 4.2622250E+002, 3.5793633E+002, 1.1490724E+000, 1.1497618E+000
 6.0000522E+001, 4.7464847E+002, 7.8665736E+002, 8.8557068E+002, 9.5163428E+002, 9.8332702E+002, 9.0453410E+002, 7.8003921E+002, 6.9456297E+002, 6.0803792E+002, 4.9908569E+002, 3.9516325E+002, 3.1377487E+002, 5.2874777E+002, 7.1027433E+002, 7.9963221E+002, 8.4839290E+002, 8.6917448E+002, 8.1605120E+002, 7.2651345E+002, 6.2444319E+002, 5.4846869E+002, 4.7173097E+002, 3.9422710E+002, 3.2413006E+002, 8.8037771E-001, 8.8108259E-001
 6.1000846E+001, 5.8580317E+002, 8.9384760E+002, 9.4071207E+002, 9.4680776E+002, 9.8116828E+002, 9.5084883E+002, 8.4476928E+002, 7.1356463E+002, 6.2059870E+002, 4.7087516E+002, 3.8223856E+002, 2.9287297E+002, 5.2338404E+002, 7.4655873E+002, 8.0537961E+002, 8.3857664E+002, 8.5899713E+002, 8.2695773E+002, 7.5714490E+002, 6.8154116E+002, 6.0810299E+002, 5.0861497E+002, 4.2005973E+002, 3.3071539E+002, 1.1260242E+000, 1.1267650E+000
 6.2000373E+001, 5.5605191E+002, 9.3334823E+002, 9.9573561E+002, 1.0656456E+003, 9.1332251E+002, 8.2049732E+002, 7.0056993E+002, 5.6750798E+002, 4.4363753E+002, 3.5474113E+002, 3.2251743E+002, 2.6955071E+002, 5.4163244E+002, 7.9382350E+002, 8.5277142E+002, 8.9083862E+002, 8.7170967E+002, 8.2744741E+002, 7.5863616E+002, 6.7447282E+002, 5.8555616E+002, 4.8338188E+002, 4.1044034E+002, 3.2129552E+002, 1.0496874E+000, 1.0505039E+000
 6.3001060E+001, 6.3570719E+002, 8.4053965E+002, 8.5599029E+002, 9.0369056E+002, 9.6515242E+002, 9.7567165E+002, 9.7842491E+002, 9.2087328E+002, 8.7537263E+002, 6.4916691E+002, 4.7878244E+002, 3.9265164E+002, 5.5271719E+002, 7.6455223E+002, 8.1269727E+002, 8.7236801E+002, 8.9837004E+002, 8.8553631E+002, 8.3140703E+002, 7.4733446E+002, 6.6211578E+002, 5.2822997E+002, 4.2706899E+002, 3.4438658E+002, 8.0063705E-001, 8.0137126E-001
 6.4001527E+001, 4.9071833E+002, 7.4459797E+002, 9.0869366E+002, 9.1459980E+002, 9.1781666E+002, 9.2407268E+002, 8.4276921E+002, 6.4151689E+002, 5.2089902E+002, 4.2715991E+002, 3.9923890E+002, 3.3061951E+002, 5.6026739E+002, 7.5470814E+002, 8.0753497E+002, 8.3787397E+002, 8.6789872E+002, 8.7893231E+002, 8.2979809E+002, 7.2787030E+002, 6.5891360E+002, 5.1479607E+002, 4.1796028E+002, 3.4354865E+002, 8.7642618E-001, 8.7712141E-001
 6.5000677E+001, 6.1545355E+002, 8.1318190E+002, 9.0903593E+002, 8.5619298E+002, 8.3802722E+002, 7.8533985E+002, 6.9908332E+002, 6.0023660E+002, 5.0990387E+002, 4.2753775E+002, 3.5901273E+002, 2.9678262E+002, 5.3548353E+002, 7.2411313E+002, 8.1136221E+002, 8.2480431E+002, 8.4034504E+002, 8.2424508E+002, 7.7318928E+002, 6.8381859E+002, 6.1189149E+002, 5.0428366E+002, 4.2237365E+002, 3.4171625E+002, 1.2568273E+000, 1.2576462E+000
 6.6001538E+001, 5.3515239E+002, 8.4160448E+002, 9.6214771E+002, 1.0402660E+003, 1.0486933E+003, 9.5892420E+002, 7.9102611E+002, 7.0267778E+002, 6.3593480E+002, 5.4450963E+002, 4.4665552E+002, 3.7512576E+002, 5.5124063E+002, 7.3894798E+002, 8.2205263E+002, 8.4465233E+002, 8.5361400E+002, 8.2568466E+002, 7.5738799E+002, 6.7833733E+002, 6.1390927E+002, 5.1160225E+002, 4.3345225E+002, 3.6028708E+002, 9.8328068E-001, 9.8429113E-001
 6.7001690E+001, 5.4731091E+002, 8.0665931E+002, 8.7933380E+002, 9.5131538E+002, 9.7677802E+002, 9.2665454E+002, 8.0851389E+002, 6.4234248E+002, 5.9258663E+002, 4.5239349E+002, 3.5528741E+002, 2.9793677E+002, 5.4850760E+002, 7.6499509E+002, 8.3716565E+002, 8.7874468E+002, 9.0221023E+002, 8.8068339E+002, 7.9062161E+002, 6.8451510E+002, 6.2640727E+002, 5.1674213E+002, 4.2929390E+002, 3.4866962E+002, 9.7329724E-001, 9.7428407E-001
 6.8000713E+001, 5.2642882E+002, 7.5769495E+002, 9.1106184E+002, 1.0713877E+003, 1.0336936E+003, 9.1002608E+002, 7.1377758E+002, 6.6710371E+002, 5.9824944E+002, 4.7496101E+002, 3.6460166E+002, 3.4168181E+002, 5.3299822E+002, 7.2929144E+002, 8.2306224E+002, 8.8636892E+002, 8.9203842E+002, 8.4320432E+002, 7.4802015E+002, 6.8612962E+002, 6.3507077E+002, 5.2392982E+002, 4.2628556E+002, 3.4866977E+002, 9.9882690E-001, 9.9978268E-001
 6.9001878E+001, 5.8084713E+002, 8.1183141E+002, 8.7876492E+002, 8.7307016E+002, 8.4937932E+002, 8.0664171E+002, 7.4634774E+002, 6.3494153E+002, 5.1590079E+002, 3.8000965E+002, 3.3991679E+002, 2.8085275E+002, 5.3745745E+002, 7.1996285E+002, 7.9395531E+002, 8.6481881E+002, 8.7696117E+002, 8.2627810E+002, 7.4561074E+002, 6.7511425E+002, 6.0300975E+002, 4.8329440E+002, 4.0486578E+002, 3.4495660E+002, 9.5409332E-001, 9.5501847E-001
 7.0001094E+001, 6.2068407E+002, 7.6677741E+002, 8.5411834E+002, 9.8610117E+002, 9.6364216E+002, 8.5779902E+002, 6.9791267E+002, 5.6334614E+002, 5.1466460E+002, 4.3744543E+002, 3.8285658E+002, 3.1420545E+002, 5.3876570E+002, 7.0421378E+002, 7.8604403E+002, 8.5100484E+002, 8.3866739E+002, 7.9975079E+002, 7.2519814E+002, 6.4905519E+002, 5.8234099E+002, 4.7215681E+002, 3.9680913E+002, 3.3102150E+002, 1.0546789E+000, 1.0555811E+000
 7.1000752E+001, 4.5486971E+002, 7.6315984E+002, 8.2776904E+002, 9.1418656E+002, 9.6720609E+002, 7.9774106E+002, 7.6807257E+002, 6.9600180E+002, 6.1540241E+002, 4.9521035E+002, 3.7231632E+002, 2.8493926E+002, 5.4940838E+002, 7.2568815E+002, 7.8457629E+002, 8.5072537E+002, 8.6302386E+002, 7.9529470E+002, 7.3889481E+002, 6.5463139E+002, 5.9191716E+002, 5.0422325E+002, 4.2524047E+002, 3.5151269E+002, 9.0503518E-001, 9.0581740E-001
 7.2000374E+001, 4.0099667E+002, 6.8999615E+002, 8.7347845E+002, 9.1726374E+002, 1.0098692E+003, 9.8963462E+002, 8.1476167E+002, 7.1484672E+002, 6.2634948E+002, 5.2836751E+002, 4.1311916E+002, 3.2215192E+002, 4.9439842E+002, 6.8742707E+002, 7.7355702E+002, 8.3625198E+002, 8.8809717E+002, 8.5447612E+002, 7.8801198E+002, 7.0855731E+002, 6.4424912E+002, 5.3857032E+002, 4.2793736E+002, 3.4055047E+002, 1.0289086E+000, 1.0295917E+000
 7.3001100E+001, 4.2079772E+002, 6.9787545E+002, 8.5857953E+002, 9.2769804E+002, 9.7144574E+002, 9.5284427E+002, 8.5556071E+002, 6.7579683E+002, 5.3157344E+002, 4.5695414E+002, 3.8771765E+002, 3.4520959E+002, 4.6588872E+002, 6.6826194E+002, 7.6906171E+002, 8.2667312E+002, 8.7961555E+002, 8.7217413E+002, 8.0612168E+002, 7.1340850E+002, 6.3411089E+002, 5.3974773E+002, 4.3698813E+002, 3.5393168E+002, 8.1773659E-001, 8.1839080E-001
 7.4000831E+001, 4.7746612E+002, 7.2107002E+002, 8.2994815E+002, 9.8624682E+002, 1.0016463E+003, 9.8305057E+002, 9.7699612E+002, 8.7594128E+002, 7.6218527E+002, 5.1930661E+002, 4.2647537E+002, 3.5825021E+002, 4.5373396E+002, 6.5296153E+002, 7.6425842E+002, 8.4449352E+002, 8.7583074E+002, 8.7070406E+002, 8.2683600E+002, 7.2964906E+002, 6.3016693E+002, 5.0604268E+002, 4.1904423E+002, 3.4990219E+002, 9.4923246E-001, 9.4988673E-001
 7.5001009E+001, 5.4590840E+002, 7.5508282E+002, 8.5684808E+002, 9.3809715E+002, 9.5191177E+002, 9.7687222E+002, 9.6217081E+002, 8.6161958E+002, 7.0491663E+002, 6.4987974E+002, 5.5886501E+002, 5.1750050E+002, 4.8425913E+002, 6.7025040E+002, 7.6135228E+002, 8.4385924E+002, 8.7783450E+002, 8.9520657E+002, 8.8878769E+002, 8.1105900E+002, 7.0676694E+002, 5.8451598E+002, 4.9339732E+002, 4.2121570E+002, 8.2223754E-001, 8.2286916E-001
 7.6001927E+001, 5.2068259E+002, 7.6858366E+002, 8.9364406E+002, 9.9238948E+002, 1.0122410E+003, 9.9578986E+002, 8.8404702E+002, 7.3586671E+002, 6.5848677E+002, 5.0019976E+002, 3.5640262E+002, 2.7742057E+002, 5.0629964E+002, 7.0288601E+002, 7.9310251E+002, 8.6392251E+002, 8.8706278E+002, 8.9388918E+002, 8.7391673E+002, 7.8949181E+002, 7.0387491E+002, 5.8745937E+002, 4.7907061E+002, 4.1312520E+002, 8.8714321E-001, 8.8773620E-001
 7.7000005E+001, 4.2692078E+002, 7.2837143E+002, 8.8772241E+002, 9.7244717E+002, 8.7611783E+002, 7.4396027E+002, 7.1562489E+002, 6.7591270E+002, 6.2732573E+002, 5.5823928E+002, 4.6834500E+002, 3.6892229E+002, 4.9706759E+002, 6.9964706E+002, 8.0006314E+002, 8.7173780E+002, 8.8956717E+002, 8.6902955E+002, 8.2010734E+002, 7.4686559E+002, 6.8790510E+002, 5.9102510E+002, 4.9136224E+002, 4.0810967E+002, 9.5056131E-001, 9.5119393E-001
 7.8000695E+001, 4.0745843E+002, 6.8641207E+002, 8.5723511E+002, 1.0053509E+003, 1.0150137E+003, 8.9485881E+002, 7.1916062E+002, 6.1757869E+002, 5.5124915E+002, 4.6013517E+002, 3.7609353E+002, 2.8137973E+002, 4.4715909E+002, 6.6550034E+002, 7.7745428E+002, 8.5477099E+002, 8.5775598E+002, 8.0460815E+002, 7.3367979E+002, 6.7467322E+002, 6.2965529E+002, 5.5000265E+002, 4.6025449E+002, 3.7184655E+002, 1.0853939E+000, 1.0862150E+000
 7.9000576E+001, 4.9837002E+002, 8.0493965E+002, 8.5572543E+002, 9.4121694E+002, 9.1651560E+002, 8.0005000E+002, 7.0298238E+002, 6.6443558E+002, 6.5172800E+002, 5.2465329E+002, 3.9987327E+002, 3.0762425E+002, 4.5584818E+002, 6.9176875E+002, 7.7140886E+002, 8.5182436E+002, 8.5491134E+002, 8.0738342E+002, 7.4018491E+002, 6.9264789E+002, 6.5553698E+002, 5.6847996E+002, 4.5814477E+002, 3.6484940E+002, 1.0760004E+000, 1.0769424E+000
 8.0000306E+001, 5.5290993E+002, 8.3327207E+002, 9.8328058E+002, 1.0117547E+003, 9.3281727E+002, 8.6553698E+002, 8.4636125E+002, 7.9874085E+002, 6.8968622E+002, 4.9116517E+002, 3.8920249E+002, 3.2438520E+002, 4.9609240E+002, 7.1822407E+002, 8.0940656E+002, 8.7047959E+002, 8.7523073E+002, 8.2402308E+002, 7.5818453E+002, 7.0368125E+002, 6.3980298E+002, 5.2408472E+002, 4.2037496E+002, 3.3677135E+002, 9.7863946E-001, 9.7973099E-001
 8.1001803E+001, 4.6947986E+002, 8.0701437E+002, 9.0028924E+002, 9.2694811E+002, 1.0501260E+003, 1.0079045E+003, 8.7239662E+002, 6.9577613E+002, 5.4302281E+002, 4.3917901E+002, 3.4505415E+002, 3.2798675E+002, 4.9660956E+002, 7.2811651E+002, 8.2409531E+002, 8.7991769E+002, 8.9844668E+002, 8.6124558E+002, 8.0660716E+002, 7.2734381E+002, 6.4013215E+002, 5.0386838E+002, 4.0814366E+002, 3.3995533E+002, 8.8785225E-001, 8.8859676E-001
 8.2000762E+001, 4.3627682E+002, 7.4405712E+002, 9.4466725E+002, 9.3664888E+002, 8.9811719E+002, 8.1336134E+002, 7.2154950E+002, 6.7654358E+002, 5.7101021E+002, 3.8792881E+002, 3.1296753E+002, 2.8224008E+002, 4.8238957E+002, 7.2921746E+002, 8.2293784E+002, 8.5101493E+002, 8.7679952E+002, 8.4154827E+002, 7.7161763E+002, 7.0060444E+002, 6.1180323E+002, 4.8488696E+002, 3.9865687E+002, 3.4533355E+002, 9.8440667E-001, 9.8505154E-001
 8.3000904E+001, 4.3704722E+002, 7.3474011E+002, 8.2601958E+002, 9.7123598E+002, 1.0324989E+003, 9.9143435E+002, 8.9192173E+002, 7.4422591E+002, 6.6981753E+002, 5.4694985E+002, 4.5178131E+002, 3.6632449E+002, 4.5929833E+002, 7.0194299E+002, 8.0699932E+002, 8.5832351E+002, 8.8825789E+002, 8.4521407E+002, 7.8140037E+002, 7.1200015E+002, 6.2926433E+002, 4.8869366E+002, 4.0244694E+002, 3.4792674E+002, 9.0387337E-001, 9.0459263E-001
 8.4000003E+001, 4.3377493E+002, 7.5468604E+002, 8.7469553E+002, 1.0182796E+003, 1.0591097E+003, 8.5698040E+002, 8.0297155E+002, 7.6828869E+002, 6.4939623E+002, 5.3406180E+002, 3.7777873E+002, 3.1930535E+002, 4.5520580E+002, 6.8757352E+002, 7.8373390E+002, 8.6938859E+002, 9.0288841E+002, 8.6271942E+002, 8.3027981E+002, 7.6561974E+002, 6.7543405E+002, 5.3234703E+002, 4.3208410E+002, 3.6279651E+002, 8.5332931E-001, 8.5413937E-001
 8.5000932E+001, 4.4449146E+002, 6.8271890E+002, 8.1324827E+002, 9.5302085E+002, 9.7425558E+002, 8.6458373E+002, 8.0030054E+002, 6.8738548E+002, 6.2978181E+002, 5.2903731E+002, 4.0111548E+002, 3.0206319E+002, 4.5603349E+002, 6.7064878E+002, 7.5590764E+002, 8.6616376E+002, 8.9817657E+002, 8.2816653E+002, 7.8973533E+002, 7.1178658E+002, 6.4401913E+002, 5.3717760E+002, 4.1542122E+002, 3.4335898E+002, 1.0321181E+000, 1.0327961E+000
 8.6001810E+001, 3.7610977E+002, 6.8260467E+002, 9.2187265E+002, 1.0483341E+003, 9.2935877E+002, 8.2433201E+002, 6.4690610E+002, 5.5434209E+002, 4.6330541E+002, 3.7007013E+002, 3.2779779E+002, 2.7155956E+002, 4.2854634E+002, 6.5837529E+002, 7.8210353E+002, 8.7096422E+002, 8.6651593E+002, 8.1279726E+002, 7.5634530E+002, 6.9603253E+002, 6.3538332E+002, 5.2784787E+002, 4.1849576E+002, 3.4109418E+002, 1.0363423E+000, 1.0370370E+000
 8.7000279E+001, 4.5035972E+002, 7.7686300E+002, 8.6897525E+002, 8.6159139E+002, 7.9186230E+002, 6.9825861E+002, 6.3877922E+002, 5.4430496E+002, 5.0516720E+002, 4.2809832E+002, 3.7428838E+002, 2.8674324E+002, 4.3358347E+002, 6.7496068E+002, 7.9785030E+002, 8.6963133E+002, 8.5441511E+002, 7.9285769E+002, 7.2601053E+002, 6.5454002E+002, 5.8463350E+002, 4.9254148E+002, 4.0155869E+002, 3.1955807E+002, 9.5157530E-001, 9.5230171E-001
 8.8000945E+001, 5.1814294E+002, 8.8613310E+002, 9.3902805E+002, 9.6013314E+002, 8.8345664E+002, 7.6457212E+002, 7.3587853E+002, 6.9593904E+002, 6.7855840E+002, 5.5977405E+002, 4.9139569E+002, 4.2185174E+002, 4.5833238E+002, 7.2107129E+002, 8.0581379E+002, 8.4380673E+002, 8.2678658E+002, 7.8110034E+002, 7.4448463E+002, 6.9016186E+002, 6.3779108E+002, 5.2938575E+002, 4.4622410E+002, 3.5659331E+002, 9.1801110E-001, 9.1873388E-001
 8.9001866E+001, 3.8116397E+002, 5.9457239E+002, 6.5041947E+002, 6.9186252E+002, 7.7496830E+002, 7.8685386E+002, 7.1949243E+002, 6.3937574E+002, 5.6900693E+002, 4.3541009E+002, 3.3106412E+002, 2.7458307E+002, 4.4937074E+002, 7.1108510E+002, 7.7204556E+002, 8.0480776E+002, 8.0373484E+002, 7.6762160E+002, 7.0959040E+002, 6.4839570E+002, 6.1123899E+002, 5.1450000E+002, 4.2945032E+002, 3.5049404E+002, 1.1197343E+000, 1.1205964E+000
 9.0001149E+001, 5.6427975E+002, 8.1492011E+002, 7.7956034E+002, 8.3832523E+002, 7.6604711E+002, 7.3175346E+002, 6.5918061E+002, 5.6234478E+002, 5.0806356E+002, 3.8844252E+002, 3.1359801E+002, 2.8629173E+002, 4.6811196E+002, 6.8896588E+002, 7.1602646E+002, 7.6021693E+002, 7.8607671E+002, 7.7516699E+002, 7.2728939E+002, 6.6711528E+002, 6.1625156E+002, 4.9999150E+002, 4.1298763E+002, 3.4751912E+002, 1.0570680E+000, 1.0577957E+000
 9.1001468E+001, 6.1543816E+002, 7.5963016E+002, 7.6632137E+002, 8.4386904E+002, 8.9886460E+002, 8.4645437E+002, 7.7232887E+002, 7.2710261E+002, 6.7255835E+002, 5.2738599E+002, 4.0058758E+002, 3.2653211E+002, 5.1133981E+002, 6.9245275E+002, 7.1950130E+002, 7.8068961E+002, 7.8997352E+002, 7.7062748E+002, 7.2608365E+002, 6.6668016E+002, 6.1524905E+002, 4.8883557E+002, 3.9665976E+002, 3.2942137E+002, 9.2217010E-001, 9.2294430E-001
 9.2000555E+001, 7.0086134E+002, 8.3397851E+002, 7.7404920E+002, 8.2662172E+002, 8.9926798E+002, 8.8299578E+002, 7.3254967E+002, 6.5306633E+002, 6.0758466E+002, 5.1806516E+002, 4.3365079E+002, 3.3971462E+002, 5.9665403E+002, 7.4373680E+002, 7.6328732E+002, 8.1574708E+002, 8.5314350E+002, 8.1943947E+002, 7.6068229E+002, 7.1899385E+002, 6.7173806E+002, 5.4491940E+002, 4.4129453E+002, 3.6394794E+002, 9.5560264E-001, 9.5636254E-001
 9.3000632E+001, 5.7197245E+002, 8.8622385E+002, 9.4591310E+002, 9.2642958E+002, 9.5273132E+002, 8.9998744E+002, 8.2624629E+002, 7.1580185E+002, 6.2248105E+002, 4.6443267E+002, 4.0267795E+002, 3.4178656E+002, 6.0255779E+002, 7.6147364E+002, 7.7293310E+002, 8.0669631E+002, 8.3624617E+002, 8.3070368E+002, 7.6147007E+002, 6.8554723E+002, 6.3160939E+002, 5.2196184E+002, 4.2804987E+002, 3.4943215E+002, 1.1222837E+000, 1.1230692E+000
 9.4000572E+001, 5.9190731E+002, 7.9724672E+002, 8.7649660E+002, 1.0022278E+003, 1.0403451E+003, 1.0046625E+003, 9.0617612E+002, 8.5164106E+002, 7.5739065E+002, 5.9316963E+002, 5.1455121E+002, 4.3721692E+002, 5.6188791E+002, 7.3310311E+002, 7.8470641E+002, 8.3853171E+002, 8.8239362E+002, 8.5760127E+002, 8.0437999E+002, 7.4636542E+002, 6.7053306E+002, 5.4129717E+002, 4.5806266E+002, 3.7606668E+002, 9.8119781E-001, 9.8224012E-001
 9.5000181E+001, 4.4499597E+002, 6.7735903E+002, 7.7883803E+002, 8.5401483E+002, 8.5839865E+002, 7.4224695E+002, 6.6542132E+002, 6.3263903E+002, 5.4676194E+002, 4.9160407E+002, 4.3071155E+002, 3.9670185E+002, 5.1853119E+002, 6.9446381E+002, 7.6173334E+002, 8.3322874E+002, 8.6833480E+002, 8.4264956E+002, 7.8455203E+002, 7.3575026E+002, 6.6437004E+002, 5.5330287E+002, 4.7780052E+002, 4.1330812E+002, 1.0598793E+000, 1.0608930E+000
 9.6000892E+001, 4.2177140E+002, 7.1590032E+002, 8.8631331E+002, 9.8040172E+002, 1.0704933E+003, 1.0567277E+003, 8.9512257E+002, 7.5461395E+002, 6.5837172E+002, 5.3042828E+002, 4.4640476E+002, 3.7138944E+002, 4.9566801E+002, 6.8726947E+002, 7.7806651E+002, 8.3851268E+002, 8.8871537E+002, 8.5499336E+002, 7.7916857E+002, 7.2128440E+002, 6.3234929E+002, 5.3457654E+002, 4.6766748E+002, 4.0264142E+002, 8.9080702E-001, 8.9188389E-001
 9.7000709E+001, 4.1431785E+002, 6.9382785E+002, 8.3752391E+002, 9.5099822E+002, 1.0533252E+003, 1.0368376E+003, 1.0112094E+003, 9.0446232E+002, 7.9277406E+002, 6.4732051E+002, 5.2756683E+002, 4.3891430E+002, 4.6013416E+002, 6.7034664E+002, 7.7742630E+002, 8.5380465E+002, 9.0811747E+002, 9.0862151E+002, 8.7450044E+002, 8.0434718E+002, 7.2243414E+002, 6.2644718E+002, 5.2469867E+002, 4.3932379E+002, 9.5140419E-001, 9.5222042E-001
 9.8000103E+001, 5.3921860E+002, 7.4364226E+002, 8.2531039E+002, 9.1546346E+002, 1.0020691E+003, 1.0766722E+003, 1.0040689E+003, 7.8501821E+002, 6.4421523E+002, 5.2138371E+002, 4.4053366E+002, 3.6436533E+002, 4.7990010E+002, 6.7069575E+002, 7.5779457E+002, 8.3640452E+002, 9.0052882E+002, 9.1843888E+002, 8.8580671E+002, 8.0411409E+002, 7.2333707E+002, 6.2233974E+002, 5.2500727E+002, 4.3471521E+002, 9.3727268E-001, 9.3806858E-001
 9.9001142E+001, 4.6201281E+002, 7.4530241E+002, 8.4687116E+002, 8.5229675E+002, 8.3225421E+002, 8.4234854E+002, 7.9401251E+002, 6.1891219E+002, 5.2077949E+002, 4.6370849E+002, 4.1043742E+002, 3.1510963E+002, 4.9200422E+002, 6.7949505E+002, 7.6318478E+002, 8.2250696E+002, 8.6788296E+002, 8.9412025E+002, 8.7343527E+002, 7.6002892E+002, 6.7975549E+002, 5.8193246E+002, 4.9274221E+002, 4.1076694E+002, 8.1827634E-001, 8.1911967E-001
 1.0000079E+002, 4.0671367E+002, 7.1549878E+002, 8.2694795E+002, 8.9313084E+002, 9.0996832E+002, 7.4203435E+002, 6.5492329E+002, 5.8307715E+002, 4.9583546E+002, 3.7217792E+002, 2.8035879E+002, 2.2284071E+002, 4.6342120E+002, 6.7625359E+002, 7.6547145E+002, 8.1116246E+002, 8.3998514E+002, 8.1475811E+002, 7.8515429E+002, 6.7814720E+002, 5.9475034E+002, 5.0279793E+002, 4.3972713E+002, 3.6112660E+002, 1.0712830E+000, 1.0719904E+000
 1.0100149E+002, 4.1909935E+002, 7.0780864E+002, 8.4851150E+002, 9.5686534E+002, 1.0008063E+003, 9.6302570E+002, 8.8162108E+002, 7.0825265E+002, 6.4768351E+002, 5.5146791E+002, 4.0093969E+002, 3.0154670E+002, 4.4635265E+002, 6.6854919E+002, 7.5843181E+002, 8.1946535E+002, 8.5793364E+002, 8.2851069E+002, 7.7593121E+002, 6.6216753E+002, 5.9053026E+002, 4.9308286E+002, 4.0259633E+002, 3.2262369E+002, 1.0281214E+000, 1.0288272E+000
