s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 2.7006712E+001, 7.6641380E+001,-2.1007682E+001,-6.0951480E+001,-3.6302305E-001,-7.4571874E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.7304089E+000,-5.6882625E+000, 1.5996709E-003, 1.5996709E-003
 2.8002737E+001, 8.3798925E+001,-2.2559668E+001,-5.3346498E+001,-3.6007740E-001,-7.4452067E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6297559E+000, 7.5252362E+000, 1.5996709E-003, 1.5996709E-003
 2.9009501E+001, 7.5626682E+001,-1.9061591E+001,-5.7165635E+001,-3.3433558E-001,-7.5727830E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0474963E+000,-9.4245173E-001, 1.5996709E-003, 1.5996709E-003
 3.0008492E+001, 8.2642721E+001,-2.1904175E+001,-6.1786842E+001,-3.9652658E-001,-7.7503381E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6277788E+000,-1.4525741E+000, 1.5996709E-003, 1.5996709E-003
 3.1009777E+001, 8.1709615E+001,-2.0855125E+001,-5.6601192E+001,-3.6475301E-001,-7.6984021E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8405574E+000, 3.8808476E+000, 1.5996709E-003, 1.5996709E-003
 3.2007290E+001, 7.5639520E+001,-1.9389575E+001,-6.3872286E+001,-3.8808934E-001,-7.6156164E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0774207E+000,-8.0180453E+000, 1.5996709E-003, 1.5996709E-003
 3.3007057E+001, 8.0348519E+001,-2.1107799E+001,-5.3221142E+001,-3.3377704E-001,-7.3890240E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7060535E+000, 5.6784118E+000, 1.5996709E-003, 1.5996709E-003
 3.4009136E+001, 8.2276342E+001,-2.1074812E+001,-5.5184626E+001,-3.4946189E-001,-7.6605253E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6738124E+000, 5.6597821E+000, 1.5996709E-003, 1.5996709E-003
 3.5001324E+001, 8.0507281E+001,-2.1068029E+001,-6.0075624E+001,-3.8093131E-001,-7.6923368E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4259556E+000,-1.0249953E+000, 1.5996709E-003, 1.5996709E-003
 3.6003372E+001, 7.7006201E+001,-2.0481778E+001,-5.7415890E+001,-3.3039207E-001,-7.4527481E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0332911E+000,-1.2293118E+000, 1.5996709E-003, 1.5996709E-003
 3.7004196E+001, 7.9785875E+001,-2.1062579E+001,-6.2227870E+001,-3.5837124E-001,-7.5280303E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9747855E+000,-3.8704731E+000, 1.5996709E-003, 1.5996709E-003
 3.8011459E+001, 7.7030591E+001,-1.9278360E+001,-5.6712116E+001,-3.3063916E-001,-7.5069875E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9499711E-001, 7.0196934E-001, 1.5996709E-003, 1.5996709E-003
 3.9010075E+001, 8.1189584E+001,-2.0416739E+001,-6.2217985E+001,-3.1405829E-001,-7.5985557E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9910287E+000,-1.7667973E+000, 1.5996709E-003, 1.5996709E-003
 4.0003742E+001, 8.1574256E+001,-2.1991224E+001,-6.0944155E+001,-3.1528758E-001,-7.6185952E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6980163E+000,-1.6840293E+000, 1.5996709E-003, 1.5996709E-003
 4.1008606E+001, 7.8287394E+001,-2.0083415E+001,-5.1646259E+001,-2.8302853E-001,-7.6682743E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2265842E+000, 6.2670237E+000, 1.5996709E-003, 1.5996709E-003
 4.2007984E+001, 7.9333754E+001,-2.1289833E+001,-6.3739654E+001,-3.3006532E-001,-7.6049925E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.9222737E+000,-6.0334029E+000, 1.5996709E-003, 1.5996709E-003
 4.3002644E+001, 8.1742588E+001,-2.1818002E+001,-5.7636266E+001,-3.2766879E-001,-7.5642865E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5174199E+000, 1.9530873E+000, 1.5996709E-003, 1.5996709E-003
 4.4004261E+001, 7.5920395E+001,-1.9879430E+001,-5.9331195E+001,-3.2467954E-001,-7.3522476E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3563837E+000,-3.6222620E+000, 1.5996709E-003, 1.5996709E-003
 4.5001465E+001, 7.8319981E+001,-2.0644236E+001,-5.4225442E+001,-2.8771736E-001,-7.5390200E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9846625E+000, 3.1550459E+000, 1.5996709E-003, 1.5996709E-003
 4.6009186E+001, 7.7529926E+001,-1.9684400E+001,-5.4198380E+001,-2.6215948E-001,-7.4552005E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2620165E+000, 3.3775308E+000, 1.5996709E-003, 1.5996709E-003
 4.7005840E+001, 8.4577635E+001,-2.2514732E+001,-6.2385822E+001,-3.0831323E-001,-7.7052040E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5184132E-001,-6.3893774E-001, 1.5996709E-003, 1.5996709E-003
 4.8000561E+001, 7.7793129E+001,-2.0883750E+001,-5.8592144E+001,-3.0692694E-001,-7.7484040E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1250159E+000,-1.9974393E+000, 1.5996709E-003, 1.5996709E-003
 4.9001442E+001, 7.8593159E+001,-2.0504971E+001,-5.6583322E+001,-2.8124452E-001,-7.6241401E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0646646E+000, 1.2159977E+000, 1.5996709E-003, 1.5996709E-003
 5.0000938E+001, 7.6513743E+001,-1.9874680E+001,-6.2320009E+001,-2.9418248E-001,-7.4949240E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.9868219E+000,-5.9826235E+000, 1.5996709E-003, 1.5996709E-003
 5.1005924E+001, 8.4190046E+001,-2.2376994E+001,-5.3899182E+001,-2.8833837E-001,-7.5126214E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.5224472E+000, 7.6180194E+000, 1.5996709E-003, 1.5996709E-003
 5.2002453E+001, 7.9061359E+001,-2.0813362E+001,-5.7594257E+001,-2.4550554E-001,-7.5416704E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2741338E-001, 4.0069265E-001, 1.5996709E-003, 1.5996709E-003
 5.3009377E+001, 7.8301665E+001,-2.0971535E+001,-6.1916757E+001,-2.9428257E-001,-7.6474578E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9966449E+000,-4.8885575E+000, 1.5996709E-003, 1.5996709E-003
 5.4003193E+001, 8.0129377E+001,-2.1402755E+001,-5.5347765E+001,-2.6266939E-001,-7.7252505E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2577116E+000, 3.1084629E+000, 1.5996709E-003, 1.5996709E-003
 5.5006157E+001, 8.1453822E+001,-2.2357993E+001,-5.8035265E+001,-2.9203692E-001,-7.7552747E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3475066E-001, 7.6077241E-001, 1.5996709E-003, 1.5996709E-003
 5.6003059E+001, 7.8619526E+001,-2.1119097E+001,-5.5434313E+001,-2.6537614E-001,-7.4622167E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6664730E+000, 1.7932767E+000, 1.5996709E-003, 1.5996709E-003
 5.7000607E+001, 7.8233588E+001,-1.8733539E+001,-5.6015611E+001,-2.8557748E-001,-7.6471139E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0117131E+000, 3.1912129E+000, 1.5996709E-003, 1.5996709E-003
 5.8006687E+001, 8.1315397E+001,-2.1760044E+001,-6.2967992E+001,-2.5006900E-001,-7.4822867E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6910774E+000,-3.6701900E+000, 1.5996709E-003, 1.5996709E-003
 5.9001591E+001, 7.5234325E+001,-1.9940020E+001,-5.4055704E+001,-2.6990540E-001,-7.4969813E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0447433E+000, 9.6119850E-001, 1.5996709E-003, 1.5996709E-003
 6.0003548E+001, 8.0760408E+001,-2.0208538E+001,-6.0532194E+001,-2.3995775E-001,-7.5850771E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9346726E-001,-2.2786664E-001, 1.5996709E-003, 1.5996709E-003
 6.1001854E+001, 8.0825400E+001,-2.0048539E+001,-6.1766167E+001,-2.4827711E-001,-7.5632369E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5680701E+000,-1.2451470E+000, 1.5996709E-003, 1.5996709E-003
 6.2002445E+001, 7.9580132E+001,-2.1083957E+001,-6.0408307E+001,-2.9809908E-001,-7.5737202E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0901184E+000,-2.2178048E+000, 1.5996709E-003, 1.5996709E-003
 6.3004654E+001, 8.1302459E+001,-2.1782287E+001,-5.6766768E+001,-2.4125338E-001,-7.7099422E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4767690E+000, 2.5044412E+000, 1.5996709E-003, 1.5996709E-003
 6.4011414E+001, 7.5641921E+001,-1.9488333E+001,-5.7483629E+001,-2.9488197E-001,-7.6428754E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8710862E+000,-1.6325655E+000, 1.5996709E-003, 1.5996709E-003
 6.5000122E+001, 8.1522964E+001,-2.0007662E+001,-5.4898805E+001,-2.2503564E-001,-7.5647833E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3894115E+000, 6.3838974E+000, 1.5996709E-003, 1.5996709E-003
 6.6001343E+001, 7.8463011E+001,-2.0841948E+001,-6.0618500E+001,-2.5394577E-001,-7.5718611E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2683786E+000,-3.2589539E+000, 1.5996709E-003, 1.5996709E-003
 6.7003319E+001, 8.1009333E+001,-2.1041273E+001,-6.0414559E+001,-2.7634654E-001,-7.5445353E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6625915E-001,-7.3038992E-001, 1.5996709E-003, 1.5996709E-003
 6.8002708E+001, 7.9695761E+001,-2.0942885E+001,-5.6655670E+001,-2.3004023E-001,-7.5255567E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8226433E+000, 1.8596408E+000, 1.5996709E-003, 1.5996709E-003
 6.9009117E+001, 7.9632166E+001,-2.1397933E+001,-6.0738768E+001,-2.4626895E-001,-7.7013361E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8781314E+000,-2.7585056E+000, 1.5996709E-003, 1.5996709E-003
 7.0003487E+001, 8.1160088E+001,-2.0774740E+001,-5.3977899E+001,-2.1232046E-001,-7.7063485E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0697135E+000, 6.1874213E+000, 1.5996709E-003, 1.5996709E-003
 7.1007652E+001, 7.6175939E+001,-2.0012370E+001,-6.4543565E+001,-2.9214829E-001,-7.5845627E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.5810628E+000,-8.6797290E+000, 1.5996709E-003, 1.5996709E-003
 7.2005875E+001, 7.8961448E+001,-2.1118689E+001,-5.7328522E+001,-2.5053480E-001,-7.5767791E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2011740E-002, 2.5612523E-001, 1.5996709E-003, 1.5996709E-003
 7.3010963E+001, 7.8319872E+001,-2.0862692E+001,-5.9222863E+001,-2.1348417E-001,-7.6216829E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0346835E+000,-1.9867889E+000, 1.5996709E-003, 1.5996709E-003
 7.4002846E+001, 8.3024218E+001,-2.2495106E+001,-5.7543369E+001,-2.4480882E-001,-7.7432187E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5391323E+000, 2.7331911E+000, 1.5996709E-003, 1.5996709E-003
 7.5007187E+001, 8.0748010E+001,-2.1433227E+001,-5.6651872E+001,-2.0897568E-001,-7.5670961E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5988704E+000, 2.4463686E+000, 1.5996709E-003, 1.5996709E-003
 7.6008385E+001, 7.6622957E+001,-1.9756750E+001,-5.7772848E+001,-2.2126238E-001,-7.6115599E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3231823E+000,-1.1355155E+000, 1.5996709E-003, 1.5996709E-003
 7.7004143E+001, 7.7983814E+001,-2.0047705E+001,-5.6979233E+001,-2.4146461E-001,-7.4641955E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.5441351E-001, 7.0794689E-001, 1.5996709E-003, 1.5996709E-003
 7.8009071E+001, 8.3948761E+001,-2.2045285E+001,-6.0105454E+001,-1.9985688E-001,-7.4801572E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5719021E+000, 1.5906850E+000, 1.5996709E-003, 1.5996709E-003
 7.9011154E+001, 7.6311686E+001,-1.9237675E+001,-5.8934050E+001,-2.0269058E-001,-7.6333723E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1721327E+000,-2.0703628E+000, 1.5996709E-003, 1.5996709E-003
 8.0005020E+001, 8.0727776E+001,-2.0967499E+001,-5.6856863E+001,-2.2637712E-001,-7.4851683E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6818988E+000, 2.6695514E+000, 1.5996709E-003, 1.5996709E-003
 8.1009216E+001, 8.1525133E+001,-2.0479280E+001,-6.0038656E+001,-1.9639636E-001,-7.5557221E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2067114E-001, 8.0324404E-001, 1.5996709E-003, 1.5996709E-003
 8.2010345E+001, 7.6632315E+001,-2.0215005E+001,-5.9974364E+001,-2.2102915E-001,-7.6105436E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8541308E+000,-3.7856934E+000, 1.5996709E-003, 1.5996709E-003
 8.3007835E+001, 7.8500144E+001,-1.9685207E+001,-5.7901899E+001,-1.9580291E-001,-7.4554229E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2979412E-001, 7.0978015E-001, 1.5996709E-003, 1.5996709E-003
 8.4008194E+001, 8.2183593E+001,-2.2192706E+001,-5.7822037E+001,-2.0604334E-001,-7.6449309E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3776543E+000, 1.9551617E+000, 1.5996709E-003, 1.5996709E-003
 8.5000854E+001, 7.6745656E+001,-2.0565911E+001,-5.9663443E+001,-2.2755841E-001,-7.5261286E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9869204E+000,-3.7187827E+000, 1.5996709E-003, 1.5996709E-003
 8.6006752E+001, 8.2327150E+001,-2.1721347E+001,-5.7081065E+001,-1.8911981E-001,-7.5180116E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4283910E+000, 3.3281013E+000, 1.5996709E-003, 1.5996709E-003
 8.7006935E+001, 8.1788828E+001,-2.1611886E+001,-6.0446815E+001,-1.6471756E-001,-7.7778092E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5330502E-001,-4.4236813E-001, 1.5996709E-003, 1.5996709E-003
 8.8006279E+001, 7.5514379E+001,-1.8984296E+001,-5.3895666E+001,-2.1272531E-001,-7.4583206E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0503515E+000, 2.4142340E+000, 1.5996709E-003, 1.5996709E-003
 8.9002762E+001, 8.4942815E+001,-2.2483267E+001,-6.3352634E+001,-2.2127334E-001,-7.5184402E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0489232E+000,-1.1218769E+000, 1.5996709E-003, 1.5996709E-003
 9.0000748E+001, 7.2055643E+001,-1.7433626E+001,-5.5449447E+001,-1.8920803E-001,-7.5223827E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2024475E+000,-1.0241605E+000, 1.5996709E-003, 1.5996709E-003
 9.1001411E+001, 8.5751498E+001,-2.3223901E+001,-6.0593702E+001,-2.3421457E-001,-7.6681402E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7554751E+000, 1.6920125E+000, 1.5996709E-003, 1.5996709E-003
 9.2003830E+001, 7.8440920E+001,-1.9954774E+001,-5.5887576E+001,-1.8542120E-001,-7.4815469E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3031611E+000, 2.4056670E+000, 1.5996709E-003, 1.5996709E-003
 9.3004990E+001, 7.8784335E+001,-2.1464628E+001,-6.3652016E+001,-2.0484115E-001,-7.7980394E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4655295E+000,-6.5449483E+000, 1.5996709E-003, 1.5996709E-003
 9.4000198E+001, 7.6524140E+001,-2.0106030E+001,-5.5432169E+001,-2.0388720E-001,-7.4821075E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2584569E-001, 7.7457248E-001, 1.5996709E-003, 1.5996709E-003
 9.5009956E+001, 8.0114371E+001,-2.0321527E+001,-5.9871184E+001,-1.6371160E-001,-7.5671174E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6758886E-001,-2.4961882E-001, 1.5996709E-003, 1.5996709E-003
 9.6009857E+001, 7.9717383E+001,-2.0307031E+001,-5.7019955E+001,-1.6362270E-001,-7.4413358E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2547333E+000, 2.2193324E+000, 1.5996709E-003, 1.5996709E-003
 9.7008011E+001, 7.9500061E+001,-2.1032280E+001,-5.8626801E+001,-2.2381137E-001,-7.6638396E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.1320667E-001,-3.9049515E-001, 1.5996709E-003, 1.5996709E-003
 9.8007294E+001, 7.9190261E+001,-2.0937670E+001,-6.0697659E+001,-1.8229860E-001,-7.5805729E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6413122E+000,-2.6349476E+000, 1.5996709E-003, 1.5996709E-003
 9.9009285E+001, 8.1203139E+001,-2.0741868E+001,-5.1743381E+001,-1.5575759E-001,-7.4426488E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5375575E+000, 8.5546892E+000, 1.5996709E-003, 1.5996709E-003
 1.0000094E+002, 7.8793971E+001,-2.1056380E+001,-6.2247979E+001,-2.5559967E-001,-7.4467503E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.7505541E+000,-4.7734354E+000, 1.5996709E-003, 1.5996709E-003
 1.0100809E+002, 8.2010212E+001,-2.2960988E+001,-6.0984463E+001,-1.8325285E-001,-7.5970061E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1565834E+000,-2.1260888E+000, 1.5996709E-003, 1.5996709E-003
 1.0200114E+002, 7.9380672E+001,-2.0979065E+001,-5.5822216E+001,-1.6699408E-001,-7.5236990E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3686415E+000, 2.4048741E+000, 1.5996709E-003, 1.5996709E-003
 1.0300892E+002, 7.4560118E+001,-1.8626769E+001,-5.6328851E+001,-1.9609544E-001,-7.4293214E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.2506925E-001,-5.9902686E-001, 1.5996709E-003, 1.5996709E-003
 1.0400741E+002, 8.1957246E+001,-2.1895876E+001,-6.2700699E+001,-1.6555133E-001,-7.3846449E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3056828E+000,-2.8122657E+000, 1.5996709E-003, 1.5996709E-003
 1.0500593E+002, 7.6607779E+001,-1.9607779E+001,-4.8452499E+001,-1.3438728E-001,-7.3342578E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4005652E+000, 8.4057794E+000, 1.5996709E-003, 1.5996709E-003
