s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 7.2001854E+001, 9.6322904E+003,-2.8448129E+003,-6.9122811E+003, 1.6762513E+002, 4.7209776E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6807030E+001, 4.7542475E+001, 5.2134146E-001
 7.2301910E+001, 8.4951818E+003,-2.5139904E+003,-6.1389729E+003, 1.5648923E+002, 4.5193081E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6565289E+001, 3.2269819E+000, 5.2134146E-001
 7.2601639E+001, 8.6160650E+003,-2.5478470E+003,-6.0984734E+003, 1.6846583E+002, 5.1566246E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2879507E+002, 1.4336706E+002, 5.2134146E-001
 7.2901436E+001, 9.3548057E+003,-2.8028878E+003,-6.6129710E+003, 1.4159800E+002, 5.1133028E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2578266E+001, 8.5658172E+001, 5.2134146E-001
 7.3200912E+001, 9.2536995E+003,-2.8381872E+003,-6.4924949E+003, 1.4531358E+002, 4.8184000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7858701E+001, 7.3149425E+001, 5.2134146E-001
 7.3501640E+001, 8.2085131E+003,-2.4943673E+003,-5.9765569E+003, 1.5272876E+002, 4.9714218E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2417483E+002,-1.0471094E+002, 5.2134146E-001
 7.3800491E+001, 8.4328299E+003,-2.5180423E+003,-6.0363684E+003, 1.5881829E+002, 5.2454811E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0769630E+000, 4.2482966E+001, 5.2134146E-001
 7.4101974E+001, 7.9292644E+003,-2.3230547E+003,-5.7018609E+003, 1.2684112E+002, 5.6221644E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4723757E+001, 3.6812033E+001, 5.2134146E-001
 7.4400085E+001, 9.8956035E+003,-2.9763808E+003,-6.8453588E+003, 1.4925818E+002, 6.0950698E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9530358E+002, 2.2921715E+002, 5.2134146E-001
 7.4701706E+001, 8.5091077E+003,-2.5546089E+003,-6.2433559E+003, 1.4492358E+002, 5.4167750E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3327981E+002,-1.3851680E+002, 5.2134146E-001
 7.5001106E+001, 8.0502118E+003,-2.3706963E+003,-5.8587494E+003, 1.4372523E+002, 5.0322994E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.3063735E+001,-3.0476323E+001, 5.2134146E-001
 7.5300591E+001, 8.1313828E+003,-2.3680321E+003,-5.8528338E+003, 1.5938142E+002, 5.4415231E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3871756E+001, 7.5339980E+001, 5.2134146E-001
 7.5600105E+001, 8.3379226E+003,-2.4719489E+003,-5.9203295E+003, 1.5874420E+002, 5.6069206E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6254243E+001, 1.0999529E+002, 5.2134146E-001
 7.5900063E+001, 9.6918137E+003,-2.9457386E+003,-6.6429070E+003, 1.5804645E+002, 6.0846513E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2588911E+002, 2.6729920E+002, 5.2134146E-001
 7.6200920E+001, 8.9326054E+003,-2.7923006E+003,-6.3605023E+003, 1.3430079E+002, 5.3371087E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3741625E+002,-8.0559597E+001, 5.2134146E-001
 7.6500107E+001, 8.6237740E+003,-2.6416696E+003,-6.1284235E+003, 1.4946257E+002, 5.3964057E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5914368E+001, 8.5399592E+000, 5.2134146E-001
 7.6801292E+001, 8.3522545E+003,-2.5080457E+003,-6.0257866E+003, 1.4953316E+002, 5.2048240E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8718153E+001,-2.6839795E+001, 5.2134146E-001
 7.7101021E+001, 7.9410977E+003,-2.3613119E+003,-5.7427688E+003, 1.5187999E+002, 5.1597181E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.6859522E+001,-5.9433647E+000, 5.2134146E-001
 7.7401306E+001, 8.1495859E+003,-2.3897261E+003,-5.8782226E+003, 1.4663598E+002, 5.2328156E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9665863E+000, 3.3505922E+001, 5.2134146E-001
 7.7701721E+001, 8.4876226E+003,-2.5345851E+003,-6.0474104E+003, 1.4679049E+002, 5.2257071E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7357439E+001, 5.7643354E+001, 5.2134146E-001
 7.8000679E+001, 8.2925276E+003,-2.4201854E+003,-6.1267804E+003, 1.5701411E+002, 5.2916861E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2325390E+002,-9.2132475E+001, 5.2134146E-001
 7.8300560E+001, 9.3602289E+003,-2.7469252E+003,-6.6905842E+003, 1.6796691E+002, 5.1579077E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0733772E+001, 9.5844250E+001, 5.2134146E-001
 7.8602020E+001, 8.9054563E+003,-2.5721628E+003,-6.4984471E+003, 1.8211601E+002, 4.7074062E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9243598E+001, 2.1669897E+001, 5.2134146E-001
 7.8900688E+001, 7.4103292E+003,-2.1130995E+003,-5.5321060E+003, 1.9160280E+002, 4.9931812E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.2691034E+001,-3.8280338E+001, 5.2134146E-001
 7.9200020E+001, 9.1738256E+003,-2.6800802E+003,-6.4201867E+003, 1.9215792E+002, 5.3097326E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4801838E+002, 2.7102634E+002, 5.2134146E-001
 7.9501434E+001, 8.3558348E+003,-2.4521294E+003,-6.1048239E+003, 1.7305812E+002, 5.4775975E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9003735E+001,-2.2582776E+001, 5.2134146E-001
 7.9802002E+001, 9.0817603E+003,-2.7513358E+003,-6.4932116E+003, 1.7272345E+002, 4.9197342E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2524177E+001, 1.4856098E+001, 5.2134146E-001
 8.0101051E+001, 6.9905181E+003,-2.0600028E+003,-5.2479144E+003, 1.8477369E+002, 4.7035049E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6327404E+002,-1.2792184E+002, 5.2134146E-001
 8.0400528E+001, 9.9381248E+003,-2.9074060E+003,-7.0586263E+003, 1.7029673E+002, 5.6499178E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1512506E+002, 1.4803917E+002, 5.2134146E-001
 8.0700623E+001, 9.2350315E+003,-2.7072525E+003,-6.6099446E+003, 1.5883762E+002, 5.7146240E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4011320E+001, 8.2386539E+001, 5.2134146E-001
 8.1000992E+001, 8.0839138E+003,-2.3895376E+003,-5.8805193E+003, 1.4287762E+002, 5.3376636E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7825403E+001,-3.7927849E+001, 5.2134146E-001
 8.1301552E+001, 8.1046135E+003,-2.3344953E+003,-5.9263479E+003, 1.7580994E+002, 5.1445094E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0413858E+001, 2.4724833E+001, 5.2134146E-001
 8.1600113E+001, 8.7616979E+003,-2.5757255E+003,-6.2981790E+003, 1.8155639E+002, 5.1837428E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3942646E+001, 7.4533534E+001, 5.2134146E-001
 8.1900604E+001, 8.3441939E+003,-2.4771103E+003,-5.9214674E+003, 1.7308840E+002, 4.9548306E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4171970E+001, 1.2365949E+002, 5.2134146E-001
 8.2200134E+001, 8.4826014E+003,-2.5479920E+003,-6.0545558E+003, 1.5061924E+002, 4.9386386E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2826988E+001, 3.5611523E+001, 5.2134146E-001
 8.2500977E+001, 8.0347799E+003,-2.4183474E+003,-5.7279974E+003, 1.5872055E+002, 4.7715252E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0191046E-001, 5.1927272E+001, 5.2134146E-001
 8.2802200E+001, 8.7577942E+003,-2.6454602E+003,-6.3323805E+003, 1.6285719E+002, 4.5626572E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9830109E+001,-5.2626655E+001, 5.2134146E-001
 8.3100990E+001, 7.9779953E+003,-2.3629498E+003,-5.7748365E+003, 1.6961530E+002, 4.6731617E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1208631E+001, 1.4497438E+001, 5.2134146E-001
 8.3401497E+001, 9.4797757E+003,-2.8201004E+003,-6.6935905E+003, 1.8039487E+002, 5.0182824E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1956291E+002, 1.5149790E+002, 5.2134146E-001
 8.3700439E+001, 7.7248648E+003,-2.2835945E+003,-5.6441859E+003, 1.8293147E+002, 4.4047462E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.9981813E+001,-1.5579451E+001, 5.2134146E-001
 8.4001137E+001, 7.8004168E+003,-2.3017649E+003,-5.7171358E+003, 1.7259955E+002, 4.4633060E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.7843856E+001,-4.1421058E+001, 5.2134146E-001
 8.4301926E+001, 8.6774141E+003,-2.5683969E+003,-6.1237856E+003, 1.2715072E+002, 4.3699304E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2694972E+001, 1.1675230E+002, 5.2134146E-001
 8.4601639E+001, 8.2165058E+003,-2.4042187E+003,-5.9995080E+003, 1.4121386E+002, 4.4194930E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4885545E+001,-4.1587608E+001, 5.2134146E-001
 8.4900620E+001, 9.1476586E+003,-2.6722364E+003,-6.5024013E+003, 1.6340158E+002, 4.6596436E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0330644E+001, 1.4108209E+002, 5.2134146E-001
 8.5202042E+001, 8.9498411E+003,-2.6296240E+003,-6.4775146E+003, 1.8371916E+002, 4.4847968E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0437653E+001, 3.0906542E+001, 5.2134146E-001
 8.5501762E+001, 8.1112802E+003,-2.3878010E+003,-5.8411481E+003, 1.5163612E+002, 4.2767562E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7958394E+001, 3.8243985E+001, 5.2134146E-001
 8.5800446E+001, 9.3545852E+003,-2.7280801E+003,-6.7150112E+003, 1.4688471E+002, 4.8437614E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6777931E+001, 6.3222320E+001, 5.2134146E-001
 8.6101570E+001, 9.5916140E+003,-2.8132243E+003,-6.7906229E+003, 1.4875124E+002, 5.5560003E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1190885E+002, 1.4207395E+002, 5.2134146E-001
 8.6400337E+001, 9.2323227E+003,-2.7635157E+003,-6.5648329E+003, 1.3069181E+002, 5.5254956E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2302339E+000, 4.0191394E+001, 5.2134146E-001
 8.6701836E+001, 7.9923901E+003,-2.3773073E+003,-5.8107516E+003, 1.3237950E+002, 5.3399854E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1527205E+002,-5.7949354E+001, 5.2134146E-001
 8.7001511E+001, 8.4882092E+003,-2.5155331E+003,-6.0930370E+003, 1.1529097E+002, 5.0695622E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2253213E+001,-2.9305143E-004, 5.2134146E-001
 8.7300728E+001, 8.4071569E+003,-2.4985718E+003,-5.9877228E+003, 1.4551409E+002, 4.9889104E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8949047E+001, 7.1365227E+001, 5.2134146E-001
 8.7601746E+001, 9.1099490E+003,-2.6868956E+003,-6.4419696E+003, 1.4054357E+002, 5.5684748E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6505021E+001, 1.2719585E+002, 5.2134146E-001
 8.7900581E+001, 8.6928181E+003,-2.5407861E+003,-6.3049078E+003, 1.2146734E+002, 5.6080693E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6370810E+001,-2.5800440E+001, 5.2134146E-001
 8.8201187E+001, 7.4647790E+003,-2.1923332E+003,-5.4234409E+003, 1.4070804E+002, 4.8473912E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6507367E+001,-5.4396843E+000, 5.2134146E-001
 8.8500053E+001, 7.5268984E+003,-2.1859852E+003,-5.5028908E+003, 1.3931432E+002, 4.7974058E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7287097E+001,-1.7865880E+001, 5.2134146E-001
 8.8801117E+001, 8.6818844E+003,-2.5297777E+003,-6.1814965E+003, 1.4094309E+002, 5.1342450E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5189252E+001, 1.1668765E+002, 5.2134146E-001
 8.9100830E+001, 9.9278911E+003,-2.9308912E+003,-6.9738647E+003, 1.4980121E+002, 5.3402245E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7115383E+002, 1.7827657E+002, 5.2134146E-001
 8.9401939E+001, 8.7831382E+003,-2.6082940E+003,-6.3758263E+003, 1.4243131E+002, 4.9463289E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0911307E+002,-5.3604345E+001, 5.2134146E-001
 8.9701752E+001, 7.7281507E+003,-2.2435762E+003,-5.7299236E+003, 1.6334806E+002, 4.5692136E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0382706E+002,-7.7431917E+001, 5.2134146E-001
 9.0001617E+001, 7.3250525E+003,-2.0737724E+003,-5.4150923E+003, 1.4507042E+002, 4.6371485E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7837689E+001,-1.4104500E+001, 5.2134146E-001
 9.0301491E+001, 9.0289335E+003,-2.5947283E+003,-6.3938526E+003, 1.3849214E+002, 5.1864093E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5675499E+002, 1.8403129E+002, 5.2134146E-001
 9.0600037E+001, 8.6622098E+003,-2.5586945E+003,-6.1109343E+003, 1.3744896E+002, 5.5692052E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1839609E+002, 1.3559923E+002, 5.2134146E-001
 9.0901855E+001, 9.4582601E+003,-2.8953741E+003,-6.5673454E+003, 1.2325274E+002, 5.4607080E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4449060E+001, 1.2425401E+002, 5.2134146E-001
 9.1200584E+001, 8.6959111E+003,-2.6522799E+003,-6.2511683E+003, 1.4417887E+002, 5.2643620E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7480681E+001,-5.8093840E+001, 5.2134146E-001
 9.1501526E+001, 8.1689248E+003,-2.4352963E+003,-5.8518969E+003, 1.1924302E+002, 5.3543490E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.2806604E+001, 6.3290562E+000, 5.2134146E-001
 9.1800468E+001, 8.6561989E+003,-2.5274337E+003,-6.2683442E+003, 1.1605291E+002, 5.4190484E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0585721E+001,-1.8107016E+001, 5.2134146E-001
 9.2101112E+001, 8.6158587E+003,-2.5364551E+003,-6.1323817E+003, 1.5253464E+002, 5.4470554E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4800151E+001, 1.0500356E+002, 5.2134146E-001
 9.2400017E+001, 8.0190546E+003,-2.3934569E+003,-5.7517663E+003, 1.4262949E+002, 5.1786575E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0972897E+000, 2.1639557E+001, 5.2134146E-001
 9.2700081E+001, 8.1124906E+003,-2.3999017E+003,-5.8008607E+003, 1.2594386E+002, 5.3157350E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7623967E+000, 4.2987769E+001, 5.2134146E-001
 9.3000687E+001, 9.9936337E+003,-2.9864708E+003,-7.0092619E+003, 1.2742836E+002, 5.8849013E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1790334E+002, 1.3121420E+002, 5.2134146E-001
 9.3300323E+001, 9.5339944E+003,-2.8673019E+003,-6.8118005E+003, 1.3167083E+002, 5.6627760E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7832221E+001,-7.7743610E+000, 5.2134146E-001
 9.3600037E+001, 7.5723429E+003,-2.2543020E+003,-5.4773292E+003, 1.2079915E+002, 4.8073974E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4050562E+002,-3.3681804E+001, 5.2134146E-001
 9.3900772E+001, 7.9231507E+003,-2.3113656E+003,-5.7489176E+003, 1.1556206E+002, 5.2478513E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2107874E+001,-1.6322623E+001, 5.2134146E-001
 9.4200813E+001, 8.9013320E+003,-2.5875375E+003,-6.3627893E+003, 1.4234671E+002, 5.5587653E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2113832E+001, 9.8910663E+001, 5.2134146E-001
 9.4501984E+001, 8.8536190E+003,-2.5700057E+003,-6.5029693E+003, 1.5658137E+002, 5.2416175E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.4628349E+001,-5.7533081E+001, 5.2134146E-001
 9.4800728E+001, 8.3340106E+003,-2.4311994E+003,-6.0461779E+003, 1.7214113E+002, 4.9767878E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.0682006E+001, 3.3751261E+001, 5.2134146E-001
 9.5101944E+001, 8.0476188E+003,-2.2843906E+003,-5.9679375E+003, 1.6886054E+002, 4.9294365E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9922751E+001,-3.0919246E+001, 5.2134146E-001
 9.5401138E+001, 9.5761413E+003,-2.7557146E+003,-6.9303335E+003, 1.8151183E+002, 5.3656706E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2398576E+001, 7.6970674E+001, 5.2134146E-001
 9.5701988E+001, 7.8950806E+003,-2.2427908E+003,-5.9356490E+003, 1.7348337E+002, 5.2547954E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.6973162E+001,-1.0462106E+002, 5.2134146E-001
 9.6000710E+001, 7.5635919E+003,-2.1560466E+003,-5.5684586E+003, 1.7254957E+002, 4.9197035E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8529322E+001, 1.6555996E+001, 5.2134146E-001
 9.6301201E+001, 7.5009071E+003,-2.1438194E+003,-5.4739067E+003, 1.7210897E+002, 5.1016304E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4910872E+001, 6.0391514E+001, 5.2134146E-001
 9.6600807E+001, 9.1615054E+003,-2.7242034E+003,-6.3958349E+003, 1.6073822E+002, 4.6821653E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8940689E+002, 2.0688740E+002, 5.2134146E-001
 9.6901184E+001, 8.7762881E+003,-2.6262347E+003,-6.2779141E+003, 1.5926679E+002, 4.6857591E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3286255E+001, 3.6091832E+001, 5.2134146E-001
 9.7201759E+001, 8.6703023E+003,-2.5507862E+003,-6.2705359E+003, 1.7799547E+002, 5.3241294E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3150921E+001, 3.2299876E+001, 5.2134146E-001
 9.7500122E+001, 1.0422532E+004,-3.0621722E+003,-7.4830373E+003, 1.6817819E+002, 5.5877139E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4757980E+001, 5.1088528E+001, 5.2134146E-001
 9.7802223E+001, 7.7838010E+003,-2.3049550E+003,-5.7369819E+003, 1.7823534E+002, 4.9609410E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6643859E+002,-7.4939650E+001, 5.2134146E-001
 9.8101761E+001, 7.9293001E+003,-2.2756372E+003,-5.8242688E+003, 1.6848878E+002, 5.2317076E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6068406E+001, 3.1145304E+000, 5.2134146E-001
 9.8401863E+001, 8.7599890E+003,-2.5477805E+003,-6.2481328E+003, 1.5298055E+002, 4.9657964E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7990131E+001, 1.2202208E+002, 5.2134146E-001
 9.8701614E+001, 8.6162284E+003,-2.5191243E+003,-6.2709134E+003, 1.6625243E+002, 4.7165488E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5022270E+001,-2.8402937E+000, 5.2134146E-001
 9.9001526E+001, 8.0077888E+003,-2.3077716E+003,-5.8779852E+003, 1.7369365E+002, 4.7340842E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.3253297E+001, 4.5975736E-001, 5.2134146E-001
 9.9301903E+001, 8.9276686E+003,-2.5569480E+003,-6.4722326E+003, 2.0338243E+002, 5.6282989E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5689227E+001, 1.0749877E+002, 5.2134146E-001
 9.9601929E+001, 9.3930826E+003,-2.7529234E+003,-6.7764311E+003, 2.1023479E+002, 5.9903985E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5353414E+002, 7.9953326E+001, 5.2134146E-001
 9.9900032E+001, 8.2476775E+003,-2.4389902E+003,-5.8971770E+003, 1.7371248E+002, 4.8969722E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1162709E+001, 9.0119665E+001, 5.2134146E-001
 1.0020193E+002, 6.3226242E+003,-1.9256575E+003,-4.6198842E+003, 1.7314510E+002, 4.3805303E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5969885E+001,-4.5391945E+001, 5.2134146E-001
 1.0050156E+002, 6.7697049E+003,-2.0088962E+003,-4.8479770E+003, 1.3525456E+002, 4.0052955E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4966651E+001, 5.2091627E+001, 5.2134146E-001
 1.0080178E+002, 7.5283672E+003,-2.2860802E+003,-5.2595535E+003, 7.6698602E+001, 3.9136103E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0763035E+001, 6.3345767E+001, 5.2134146E-001
 1.0110168E+002, 7.0713567E+003,-2.1412467E+003,-4.8861663E+003, 5.8894005E+001, 3.7041803E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9259153E+001, 1.0654179E+002, 5.2134146E-001
 1.0140081E+002, 9.1158936E+003,-2.7794392E+003,-6.0592280E+003, 4.0798897E+001, 3.6770390E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6741555E+002, 3.2170229E+002, 5.2134146E-001
 1.0170036E+002, 9.0084162E+003,-2.7806253E+003,-6.0512508E+003,-9.4521321E+000, 3.6684903E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2365869E+002, 1.7075648E+002, 5.2134146E-001
 1.0200182E+002, 9.4633690E+003,-2.9513370E+003,-6.2773462E+003,-5.3818401E+001, 3.9461230E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2887178E+002, 1.8481358E+002, 5.2134146E-001
 1.0230190E+002, 8.7757469E+003,-2.7059743E+003,-5.9656952E+003,-7.5278028E+001, 4.5465118E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4470393E+001, 3.3345861E+001, 5.2134146E-001
 1.0260178E+002, 7.8405476E+003,-2.4620045E+003,-5.2277671E+003,-6.8955315E+001, 4.3423236E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5908857E+001, 8.6162999E+001, 5.2134146E-001
 1.0290207E+002, 8.4308400E+003,-2.6257057E+003,-5.5361542E+003,-8.6475851E+001, 4.6547476E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6153253E+002, 1.8715904E+002, 5.2134146E-001
 1.0320255E+002, 7.9841867E+003,-2.5565976E+003,-5.2461748E+003,-1.2029693E+002, 4.6228125E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6417549E+001, 6.5740114E+001, 5.2134146E-001
 1.0350117E+002, 8.2801290E+003,-2.6892190E+003,-5.3467007E+003,-1.3878179E+002, 5.2762539E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9311512E+001, 1.1070383E+002, 5.2134146E-001
 1.0380264E+002, 9.8716729E+003,-3.1607519E+003,-6.3796603E+003,-1.4828704E+002, 4.6308607E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8619703E+002, 1.8760449E+002, 5.2134146E-001
 1.0410106E+002, 8.8545297E+003,-2.8779413E+003,-5.6658538E+003,-1.6222246E+002, 4.2161178E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2533717E+002, 1.5272825E+002, 5.2134146E-001
 1.0440221E+002, 7.9287114E+003,-2.5996617E+003,-5.1178160E+003,-1.7435837E+002, 3.9817817E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4519658E+001, 4.0857122E+001, 5.2134146E-001
 1.0470063E+002, 8.3577627E+003,-2.7541071E+003,-5.3247207E+003,-1.8381597E+002, 4.4477145E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.1650129E+001, 9.9566578E+001, 5.2134146E-001
 1.0500259E+002, 9.4314735E+003,-3.1120851E+003,-5.9031778E+003,-1.9651238E+002, 4.4666889E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9064788E+002, 2.2416503E+002, 5.2134146E-001
 1.0530025E+002, 9.5479490E+003,-3.1598312E+003,-5.9700529E+003,-2.1510809E+002, 4.5955008E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7741963E+002, 2.0755235E+002, 5.2134146E-001
 1.0560116E+002, 8.3663945E+003,-2.8101424E+003,-5.2980336E+003,-2.2890124E+002, 4.2605895E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2428397E+000, 3.3577865E+001, 5.2134146E-001
 1.0590045E+002, 7.7864826E+003,-2.6122657E+003,-4.9236631E+003,-2.3576031E+002, 4.3829404E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4982417E+001, 1.9176449E+001, 5.2134146E-001
 1.0620121E+002, 7.4956808E+003,-2.5387861E+003,-4.7584893E+003,-2.3389032E+002, 4.1546515E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8424310E+001,-3.1330259E+001, 5.2134146E-001
